performance_id,shipment_id,actual_delivery_time_hr,delay_flag,delay_reason,cost_per_shipment_usd,on_time_delivery,customer_satisfaction_score
12119,12119,57.53,1,Customs,951.54,1,4
12120,12120,19.56,1,Documentation Issue,836.19,0,2
12121,12121,49.28,0,None,1822.44,1,5
12122,12122,87.76,0,None,1681.2,0,1
12123,12123,129.37,0,Weather,512.79,1,5
12124,12124,87.79,1,Customs,1213.65,0,3
12125,12125,30.1,0,Customs,303.45,1,3
12126,12126,82.76,1,Weather,290.6,0,3
12127,12127,112.38,0,Mechanical Issue,1703.47,1,2
12128,12128,25.53,0,None,663.21,1,3
12129,12129,123.46,0,Weather,1113.83,0,1
12130,12130,64.92,0,None,194.23,1,2
12131,12131,110.94,1,Documentation Issue,375.41,0,5
12132,12132,119.4,0,Documentation Issue,1223.04,0,3
12133,12133,118.62,1,Documentation Issue,1347.78,1,4
12134,12134,105.67,0,Weather,1352.32,1,1
12135,12135,130.1,0,Customs,67.97,0,1
12136,12136,83.68,0,Customs,1094.33,1,3
12137,12137,128.46,1,Mechanical Issue,402.59,0,5
12138,12138,24.5,1,None,1823.22,0,5
12139,12139,118.42,1,Customs,548.65,1,4
12140,12140,44.95,0,Weather,37.23,0,3
12141,12141,113.86,0,None,1424.05,1,2
12142,12142,29.68,1,Customs,191.86,0,4
12143,12143,42.99,1,None,1990.17,0,1
12144,12144,71.4,1,None,1458.56,1,1
12145,12145,74.05,0,Weather,575.89,0,3
12146,12146,107.59,0,Operational Delay,1191.86,1,5
12147,12147,68.74,0,None,430.02,1,2
12148,12148,108.03,1,Mechanical Issue,537.52,0,1
12149,12149,29.81,0,None,75.39,0,2
12150,12150,7.63,1,Documentation Issue,1671.73,0,4
12151,12151,8.83,0,Weather,1100.62,0,5
12152,12152,83.16,0,Traffic,1829.53,1,5
12153,12153,69.57,0,Traffic,81.27,1,3
12154,12154,33.84,1,Mechanical Issue,874.08,0,5
12155,12155,5.56,1,Mechanical Issue,1637.5,1,5
12156,12156,54.91,0,Traffic,1003.82,1,1
12157,12157,88.01,1,Weather,1018.02,1,4
12158,12158,47.76,0,Mechanical Issue,765.92,1,4
12159,12159,35.69,1,None,1355.9,1,5
12160,12160,131.6,0,None,121.18,0,2
12161,12161,30.73,1,Operational Delay,537.03,1,1
12162,12162,82.6,1,None,545.29,1,5
12163,12163,131.34,1,Customs,1246.81,0,1
12164,12164,46.57,1,Documentation Issue,900.74,0,2
12165,12165,21.88,0,None,140.15,1,3
12166,12166,74.8,0,Operational Delay,387.24,1,3
12167,12167,67.05,1,Operational Delay,1312.72,1,2
12168,12168,44.57,1,None,910.8,1,4
12169,12169,27.25,1,None,585.22,1,5
12170,12170,38.6,0,Weather,874.2,1,3
12171,12171,133.25,1,Weather,1546.46,1,3
12172,12172,67.64,1,Mechanical Issue,1347.0,0,3
12173,12173,38.1,0,Weather,270.78,0,1
12174,12174,20.92,0,Weather,253.36,0,5
12175,12175,139.07,0,Weather,1461.24,0,1
12176,12176,133.94,1,Mechanical Issue,1802.55,0,3
12177,12177,130.08,1,Traffic,87.96,1,5
12178,12178,111.71,0,Weather,1938.16,1,3
12179,12179,11.69,1,Mechanical Issue,1639.37,0,2
12180,12180,29.86,1,Mechanical Issue,319.79,1,2
12181,12181,63.47,0,Weather,1178.5,1,3
12182,12182,78.15,1,Documentation Issue,512.02,1,2
12183,12183,117.27,1,Traffic,1507.76,1,4
12184,12184,71.08,1,None,393.52,0,2
12185,12185,36.45,1,Customs,158.92,1,1
12186,12186,50.1,0,Mechanical Issue,666.42,0,5
12187,12187,18.64,0,Operational Delay,41.78,0,3
12188,12188,119.07,1,Documentation Issue,1913.84,0,2
12189,12189,12.63,0,Operational Delay,471.19,1,3
12190,12190,119.55,1,Mechanical Issue,1303.95,1,4
12191,12191,133.94,1,Documentation Issue,1215.56,0,3
12192,12192,34.16,0,None,544.05,0,3
12193,12193,134.14,1,Traffic,1389.36,0,5
12194,12194,125.25,1,Traffic,1739.97,0,5
12195,12195,77.37,0,Weather,833.08,0,4
12196,12196,109.46,0,None,1002.43,0,4
12197,12197,64.54,1,Documentation Issue,1400.12,1,1
12198,12198,128.02,0,Customs,1532.58,0,2
12199,12199,30.44,1,Documentation Issue,201.82,0,1
12200,12200,69.53,1,None,996.23,0,3
12201,12201,121.77,1,Mechanical Issue,1924.22,0,5
12202,12202,114.27,0,Operational Delay,1622.26,0,1
12203,12203,19.09,0,Operational Delay,494.32,0,4
12204,12204,65.3,0,Traffic,1245.5,0,4
12205,12205,75.67,0,Mechanical Issue,1030.05,1,5
12206,12206,21.55,0,Traffic,983.65,0,4
12207,12207,55.78,1,None,161.67,0,4
12208,12208,97.45,0,Mechanical Issue,310.54,1,1
12209,12209,117.06,1,Weather,1193.64,0,2
12210,12210,138.48,1,Documentation Issue,1497.31,1,4
12211,12211,121.48,1,Operational Delay,204.28,1,3
12212,12212,65.31,0,Weather,1640.04,0,5
12213,12213,102.6,0,Customs,1179.06,1,1
12214,12214,73.77,0,None,1592.0,1,3
12215,12215,93.16,1,Traffic,445.99,0,3
12216,12216,60.52,1,Documentation Issue,351.33,1,2
12217,12217,60.29,1,Traffic,47.68,0,3
12218,12218,72.99,1,Traffic,1839.11,1,5
12219,12219,55.95,0,None,1701.26,0,5
12220,12220,15.54,0,Operational Delay,894.71,0,3
12221,12221,89.67,1,Traffic,1460.44,1,4
12222,12222,71.65,1,None,1483.2,1,2
12223,12223,5.74,1,Operational Delay,898.05,1,3
12224,12224,79.13,0,Documentation Issue,984.52,1,4
12225,12225,41.31,1,Operational Delay,1936.26,0,5
12226,12226,32.65,0,Operational Delay,673.13,0,4
12227,12227,7.3,1,Traffic,1487.6,1,4
12228,12228,117.08,1,Customs,1687.13,1,2
12229,12229,74.82,0,Operational Delay,885.07,0,1
12230,12230,64.1,0,Traffic,852.64,0,4
12231,12231,29.34,1,None,1109.34,0,1
12232,12232,87.17,0,Operational Delay,1806.65,1,1
12233,12233,100.64,0,None,448.22,0,5
12234,12234,28.22,1,None,394.17,1,4
12235,12235,58.07,0,Customs,270.15,1,2
12236,12236,59.38,0,Traffic,1138.3,1,1
12237,12237,106.01,1,Operational Delay,1867.75,1,5
12238,12238,113.56,0,None,1906.41,0,2
12239,12239,119.76,1,Documentation Issue,565.87,0,4
12240,12240,52.21,1,Operational Delay,1088.16,1,3
12241,12241,95.63,0,Traffic,1626.07,1,3
12242,12242,75.5,1,Traffic,606.61,1,1
12243,12243,102.99,0,Documentation Issue,1133.25,0,4
12244,12244,62.45,0,Customs,447.11,0,2
12245,12245,60.7,0,Mechanical Issue,1509.01,1,3
12246,12246,92.0,1,Operational Delay,1450.69,0,1
12247,12247,30.91,1,Mechanical Issue,694.14,0,1
12248,12248,83.5,1,Documentation Issue,121.6,0,2
12249,12249,20.4,1,Mechanical Issue,112.5,1,1
12250,12250,54.96,0,Weather,1312.74,0,3
12251,12251,62.43,1,Mechanical Issue,1956.43,1,2
12252,12252,27.11,0,None,1088.33,0,2
12253,12253,48.41,0,Customs,1613.73,1,3
12254,12254,30.18,0,Weather,325.82,0,2
12255,12255,18.51,1,Customs,145.93,1,3
12256,12256,70.35,1,Weather,1307.23,1,3
12257,12257,121.82,1,Customs,1472.09,1,2
12258,12258,69.48,0,Weather,215.53,0,5
12259,12259,21.4,1,Operational Delay,1420.0,1,2
12260,12260,101.46,0,Traffic,429.23,1,5
12261,12261,55.64,1,Weather,841.94,1,4
12262,12262,98.42,0,Mechanical Issue,970.78,0,3
12263,12263,95.21,1,None,1680.1,1,3
12264,12264,45.82,1,Operational Delay,1219.56,1,3
12265,12265,49.4,1,Traffic,1223.37,1,2
12266,12266,48.38,1,Mechanical Issue,619.46,1,3
12267,12267,71.0,0,Customs,609.99,0,5
12268,12268,33.03,1,None,1188.56,0,2
12269,12269,70.07,0,Operational Delay,857.82,1,1
12270,12270,139.24,0,None,1644.14,1,5
12271,12271,66.07,0,Traffic,1113.03,0,1
12272,12272,38.91,0,Documentation Issue,1770.52,1,1
12273,12273,98.21,0,Traffic,465.84,1,1
12274,12274,7.69,0,Documentation Issue,1707.57,1,1
12275,12275,107.38,1,Customs,563.45,0,1
12276,12276,102.06,1,Operational Delay,155.77,1,5
12277,12277,10.66,0,Mechanical Issue,1860.08,0,4
12278,12278,59.2,0,Traffic,1119.74,1,4
12279,12279,66.47,1,Weather,525.01,1,1
12280,12280,51.86,0,Documentation Issue,169.8,1,2
12281,12281,115.91,0,Operational Delay,635.26,1,1
12282,12282,71.12,0,Documentation Issue,321.88,1,5
12283,12283,121.22,0,Customs,503.44,1,1
12284,12284,8.33,0,Weather,1725.1,0,2
12285,12285,57.09,0,Traffic,1406.96,0,5
12286,12286,103.7,0,None,1973.97,0,5
12287,12287,21.07,1,None,1564.68,0,2
12288,12288,73.01,1,Operational Delay,696.64,1,5
12289,12289,133.38,0,Operational Delay,599.72,0,1
12290,12290,81.16,0,Operational Delay,1602.28,1,4
12291,12291,78.41,1,Weather,439.45,0,1
12292,12292,15.17,0,Mechanical Issue,205.46,1,3
12293,12293,80.72,1,Mechanical Issue,1854.27,0,2
12294,12294,103.38,1,Traffic,1926.46,1,3
12295,12295,80.2,0,Documentation Issue,1921.49,0,3
12296,12296,20.11,0,Traffic,1050.93,0,4
12297,12297,43.5,1,Traffic,1847.22,0,1
12298,12298,123.98,0,Mechanical Issue,1929.56,0,3
12299,12299,32.5,1,None,515.4,0,3
12300,12300,126.48,0,Traffic,203.96,0,3
12301,12301,68.47,0,Traffic,981.31,0,4
12302,12302,119.19,0,Customs,1147.97,1,3
12303,12303,124.08,1,None,1561.67,0,5
12304,12304,69.66,1,Weather,101.14,0,4
12305,12305,109.66,0,Traffic,260.97,0,2
12306,12306,31.9,1,Documentation Issue,653.95,1,5
12307,12307,114.3,1,Documentation Issue,1658.1,1,1
12308,12308,44.29,0,Documentation Issue,1075.13,0,5
12309,12309,95.64,0,Customs,398.48,0,4
12310,12310,116.9,1,Weather,960.86,1,4
12311,12311,29.44,1,Customs,636.36,0,3
12312,12312,103.29,0,Weather,1353.33,0,5
12313,12313,106.85,1,Traffic,918.67,1,2
12314,12314,9.04,0,Operational Delay,1476.31,0,1
12315,12315,105.55,1,None,881.64,0,5
12316,12316,109.52,1,None,1755.86,1,5
12317,12317,88.77,1,Operational Delay,1371.97,1,5
12318,12318,13.13,1,Documentation Issue,684.33,1,4
12319,12319,114.11,1,None,1660.26,0,1
12320,12320,46.37,0,Mechanical Issue,108.94,0,5
12321,12321,38.35,0,Customs,518.7,0,4
12322,12322,9.87,1,Customs,779.53,0,2
12323,12323,107.73,1,Mechanical Issue,1118.57,0,2
12324,12324,89.68,0,None,89.3,0,1
12325,12325,47.72,0,None,1451.52,0,5
12326,12326,133.18,1,Mechanical Issue,1298.5,1,3
12327,12327,64.26,0,Weather,1005.23,1,5
12328,12328,73.19,1,None,1833.57,1,4
12329,12329,110.28,0,Customs,115.6,1,5
12330,12330,9.5,0,Weather,1177.72,0,5
12331,12331,49.38,0,Traffic,1584.08,0,1
12332,12332,120.43,0,Documentation Issue,1576.89,1,4
12333,12333,127.32,1,None,653.6,1,2
12334,12334,13.34,0,Documentation Issue,1339.11,1,2
12335,12335,28.91,0,Weather,791.08,0,5
12336,12336,138.97,0,Traffic,1818.12,0,5
12337,12337,36.03,1,Weather,1512.21,1,1
12338,12338,27.38,1,None,1282.45,0,4
12339,12339,82.24,0,Weather,1300.25,0,4
12340,12340,86.45,0,Customs,74.91,1,5
12341,12341,102.32,0,Mechanical Issue,801.99,0,2
12342,12342,61.6,0,Weather,1352.73,1,2
12343,12343,83.96,1,Documentation Issue,414.96,0,4
12344,12344,100.46,0,Operational Delay,384.64,0,3
12345,12345,21.54,1,Weather,984.83,0,4
12346,12346,120.54,1,Mechanical Issue,1201.09,1,1
12347,12347,124.41,1,Customs,1092.39,1,4
12348,12348,6.71,1,Weather,1483.54,0,4
12349,12349,80.82,1,Operational Delay,1323.03,1,3
12350,12350,134.56,0,Traffic,1087.0,0,2
12351,12351,38.87,0,Traffic,473.45,0,4
12352,12352,71.15,1,Operational Delay,996.62,0,2
12353,12353,70.21,1,Customs,1374.23,0,5
12354,12354,43.11,1,Operational Delay,525.96,1,5
12355,12355,138.54,1,Traffic,549.24,0,4
12356,12356,38.65,1,Mechanical Issue,1001.08,0,4
12357,12357,83.45,0,Weather,985.94,0,3
12358,12358,97.64,1,Traffic,1516.65,0,5
12359,12359,33.97,0,Traffic,538.76,0,4
12360,12360,40.39,1,Operational Delay,1337.62,0,2
12361,12361,90.34,0,Traffic,45.96,0,1
12362,12362,83.91,1,Operational Delay,1535.48,0,2
12363,12363,56.36,0,Documentation Issue,890.37,0,4
12364,12364,106.39,1,None,392.5,1,5
12365,12365,50.84,0,Mechanical Issue,769.65,0,2
12366,12366,45.27,0,Traffic,336.98,1,5
12367,12367,137.45,0,Documentation Issue,1446.77,0,2
12368,12368,101.05,1,Traffic,851.66,0,4
12369,12369,84.7,1,Documentation Issue,1450.4,0,4
12370,12370,61.88,1,Mechanical Issue,52.91,1,2
12371,12371,116.91,1,Operational Delay,845.87,0,5
12372,12372,127.77,1,None,273.78,0,1
12373,12373,39.83,1,Customs,1415.86,1,5
12374,12374,77.83,0,Mechanical Issue,1407.85,0,1
12375,12375,28.23,0,Operational Delay,393.32,0,5
12376,12376,106.71,0,Customs,588.99,1,2
12377,12377,134.25,0,Documentation Issue,164.79,1,5
12378,12378,96.39,0,Traffic,382.34,0,1
12379,12379,8.12,1,None,1699.46,0,3
12380,12380,78.66,1,Operational Delay,1030.95,1,2
12381,12381,112.04,1,Weather,292.6,0,4
12382,12382,38.56,0,Documentation Issue,63.5,1,4
12383,12383,60.21,1,Documentation Issue,308.33,0,1
12384,12384,13.31,0,Documentation Issue,1076.41,0,5
12385,12385,10.54,1,Operational Delay,1667.66,0,2
12386,12386,28.54,1,Documentation Issue,1243.84,0,1
12387,12387,69.36,1,None,953.03,1,2
12388,12388,44.03,0,Weather,699.33,1,4
12389,12389,48.6,0,Operational Delay,1268.51,1,5
12390,12390,97.22,0,Mechanical Issue,1419.58,1,4
12391,12391,74.48,1,Mechanical Issue,530.27,0,3
12392,12392,129.67,0,Operational Delay,1103.21,1,5
12393,12393,26.72,0,None,61.24,0,4
12394,12394,75.38,0,Documentation Issue,372.29,0,4
12395,12395,15.37,1,Traffic,1929.56,0,4
12396,12396,135.69,1,Operational Delay,1217.32,1,5
12397,12397,103.94,1,Documentation Issue,1300.23,1,1
12398,12398,29.03,0,Operational Delay,334.95,0,3
12399,12399,54.01,0,Customs,584.84,1,5
12400,12400,103.61,0,Traffic,1701.83,1,4
12401,12401,24.38,0,Weather,1458.56,0,3
12402,12402,61.68,1,Traffic,1867.38,0,2
12403,12403,19.36,0,Traffic,1215.78,1,2
12404,12404,47.53,1,Customs,1711.61,1,2
12405,12405,114.37,1,Operational Delay,1403.82,1,2
12406,12406,48.07,0,Traffic,359.14,0,5
12407,12407,139.81,1,Operational Delay,1434.82,1,4
12408,12408,17.09,0,None,1992.86,1,5
12409,12409,104.47,1,Weather,619.84,1,5
12410,12410,110.91,0,Traffic,1662.22,1,4
12411,12411,109.77,0,Customs,1011.77,0,5
12412,12412,86.24,1,Mechanical Issue,685.72,1,2
12413,12413,95.09,1,Traffic,1736.18,1,1
12414,12414,19.79,0,Documentation Issue,508.82,1,4
12415,12415,74.68,0,Traffic,1972.07,0,2
12416,12416,139.46,0,Customs,668.64,0,5
12417,12417,120.91,0,Customs,1899.77,1,1
12418,12418,125.71,1,Customs,1770.5,0,5
12419,12419,87.46,1,Documentation Issue,744.12,1,3
12420,12420,49.45,1,Mechanical Issue,1497.81,0,3
12421,12421,114.14,0,Weather,1600.9,1,3
12422,12422,74.42,0,None,941.88,1,5
12423,12423,110.11,1,None,558.57,1,2
12424,12424,126.78,0,Customs,1680.77,0,4
12425,12425,68.71,1,Mechanical Issue,1044.74,0,3
12426,12426,41.44,0,None,1326.92,1,3
12427,12427,65.7,0,Weather,1437.32,1,4
12428,12428,66.63,0,Traffic,1788.02,0,3
12429,12429,84.73,0,Operational Delay,1568.45,1,4
12430,12430,93.41,0,Weather,320.36,1,3
12431,12431,42.21,0,None,117.62,0,4
12432,12432,134.28,0,None,1222.19,0,5
12433,12433,20.58,0,Operational Delay,1745.59,0,3
12434,12434,40.81,0,Traffic,142.53,1,2
12435,12435,81.38,1,Documentation Issue,70.74,0,4
12436,12436,37.75,0,Traffic,1602.18,0,1
12437,12437,101.72,1,Operational Delay,1456.6,1,3
12438,12438,58.35,0,Weather,1284.26,1,4
12439,12439,13.5,0,Documentation Issue,1346.77,1,1
12440,12440,52.91,1,Documentation Issue,605.83,1,3
12441,12441,125.27,0,Traffic,508.38,1,4
12442,12442,79.89,0,Customs,478.31,1,2
12443,12443,84.97,1,Traffic,1800.26,0,5
12444,12444,99.5,1,Customs,807.65,0,1
12445,12445,43.88,0,Traffic,330.97,0,1
12446,12446,129.65,1,Traffic,1727.31,0,1
12447,12447,88.5,0,Traffic,1504.37,1,1
12448,12448,41.09,1,Mechanical Issue,589.55,0,1
12449,12449,10.81,1,None,230.14,1,5
12450,12450,106.71,1,Traffic,1029.1,1,2
12451,12451,83.17,0,Operational Delay,470.85,1,2
12452,12452,109.18,0,Weather,380.08,0,4
12453,12453,122.36,0,Mechanical Issue,674.67,0,5
12454,12454,55.44,0,Mechanical Issue,1716.97,0,2
12455,12455,37.07,1,Weather,1936.5,1,3
12456,12456,90.18,1,Mechanical Issue,1142.99,1,1
12457,12457,20.43,1,Documentation Issue,884.46,1,1
12458,12458,88.72,0,Weather,1812.04,0,2
12459,12459,64.4,1,Mechanical Issue,1606.55,1,4
12460,12460,127.14,0,Mechanical Issue,388.73,1,5
12461,12461,58.22,1,None,803.11,1,5
12462,12462,49.59,0,Documentation Issue,925.64,1,4
12463,12463,55.72,1,Weather,605.09,1,3
12464,12464,119.47,1,Operational Delay,181.15,0,3
12465,12465,38.58,0,Traffic,354.53,0,1
12466,12466,65.91,0,Operational Delay,928.24,0,4
12467,12467,67.32,0,Weather,804.88,1,5
12468,12468,7.31,1,None,1803.39,0,4
12469,12469,44.98,1,None,644.81,1,1
12470,12470,99.51,0,Traffic,1316.66,1,3
12471,12471,132.34,1,Customs,257.33,1,3
12472,12472,94.58,1,Documentation Issue,1164.43,0,3
12473,12473,41.51,1,Customs,1292.49,1,1
12474,12474,18.11,1,Traffic,1433.3,1,2
12475,12475,10.76,1,None,1479.15,0,4
12476,12476,88.27,0,Weather,1894.41,1,4
12477,12477,116.69,1,Operational Delay,524.3,1,1
12478,12478,88.56,0,Traffic,358.38,0,3
12479,12479,55.53,0,Weather,456.8,1,1
12480,12480,36.68,0,Operational Delay,172.57,1,1
12481,12481,33.9,0,Weather,319.77,0,3
12482,12482,139.61,1,Weather,98.04,1,5
12483,12483,42.72,1,None,1882.0,1,5
12484,12484,68.95,1,Mechanical Issue,1482.75,0,5
12485,12485,120.57,1,Customs,734.35,1,1
12486,12486,55.43,0,Traffic,1944.35,1,5
12487,12487,43.7,1,Traffic,481.56,0,3
12488,12488,99.27,1,Weather,738.85,0,2
12489,12489,44.11,0,Operational Delay,1492.64,1,4
12490,12490,103.22,0,Traffic,1915.74,1,3
12491,12491,23.69,1,Mechanical Issue,893.2,0,4
12492,12492,20.09,1,Documentation Issue,1579.52,0,2
12493,12493,97.54,0,Operational Delay,631.66,1,2
12494,12494,121.0,1,Operational Delay,1664.49,1,1
12495,12495,37.45,1,Documentation Issue,1955.58,0,2
12496,12496,117.76,0,Operational Delay,596.19,0,4
12497,12497,74.9,0,Operational Delay,1776.53,0,2
12498,12498,26.07,1,None,1948.51,0,3
12499,12499,71.14,0,Documentation Issue,1183.21,0,3
12500,12500,69.84,0,Mechanical Issue,602.42,1,3
12501,12501,48.0,0,Mechanical Issue,1713.57,0,2
12502,12502,65.69,1,Weather,1779.54,1,2
12503,12503,88.83,1,Customs,1344.11,1,2
12504,12504,103.27,1,Operational Delay,177.65,0,3
12505,12505,120.8,0,Operational Delay,615.45,0,3
12506,12506,115.01,0,Customs,665.21,1,2
12507,12507,132.8,1,Mechanical Issue,709.7,1,2
12508,12508,76.19,0,Operational Delay,791.08,0,2
12509,12509,82.22,1,Traffic,688.42,0,1
12510,12510,17.99,1,Documentation Issue,255.01,0,4
12511,12511,17.45,0,Customs,1827.75,0,5
12512,12512,33.23,0,Mechanical Issue,1159.85,0,2
12513,12513,80.62,1,Traffic,460.9,0,5
12514,12514,134.73,1,Weather,1115.81,0,4
12515,12515,52.27,1,Weather,985.8,1,1
12516,12516,85.12,0,Traffic,1770.41,1,2
12517,12517,37.16,1,None,1423.62,1,5
12518,12518,65.65,1,Mechanical Issue,1630.5,1,5
12519,12519,124.76,0,Operational Delay,1120.59,1,4
12520,12520,72.86,1,Mechanical Issue,324.16,1,2
12521,12521,121.09,1,Customs,1066.43,1,2
12522,12522,31.31,0,Documentation Issue,389.45,1,3
12523,12523,101.05,0,Customs,1336.68,0,2
12524,12524,63.26,1,None,1675.02,1,4
12525,12525,88.94,1,Weather,166.45,0,1
12526,12526,60.0,1,Operational Delay,847.24,0,2
12527,12527,19.04,1,Traffic,504.23,1,3
12528,12528,139.0,1,Customs,263.45,1,3
12529,12529,104.3,0,Documentation Issue,652.32,1,5
12530,12530,86.89,1,Weather,1335.65,0,1
12531,12531,49.27,1,Customs,684.25,0,5
12532,12532,103.58,0,Mechanical Issue,885.19,1,1
12533,12533,40.29,0,Weather,275.6,1,2
12534,12534,86.22,1,Weather,1749.22,1,3
12535,12535,29.98,1,Documentation Issue,1286.5,1,2
12536,12536,8.26,1,Weather,1984.21,0,1
12537,12537,19.17,1,Weather,426.36,0,4
12538,12538,130.86,0,Mechanical Issue,1471.9,0,5
12539,12539,29.21,0,Traffic,1427.45,0,2
12540,12540,12.04,0,Operational Delay,856.54,0,3
12541,12541,55.88,1,Traffic,341.04,0,5
12542,12542,92.3,1,Documentation Issue,147.37,0,1
12543,12543,112.89,0,None,31.75,0,5
12544,12544,36.41,0,Operational Delay,919.24,0,1
12545,12545,63.99,1,Documentation Issue,866.4,0,2
12546,12546,95.94,1,Mechanical Issue,1614.37,0,2
12547,12547,17.64,1,Documentation Issue,1904.38,1,5
12548,12548,41.96,0,Traffic,302.33,0,4
12549,12549,68.55,1,Traffic,1103.09,1,2
12550,12550,125.09,1,Mechanical Issue,120.97,0,1
12551,12551,42.52,0,Customs,1607.74,1,2
12552,12552,90.71,1,Mechanical Issue,1675.94,1,3
12553,12553,6.97,0,Mechanical Issue,227.16,1,2
12554,12554,109.08,1,Customs,1575.41,0,1
12555,12555,38.42,1,None,177.95,1,4
12556,12556,48.03,1,Customs,1216.97,0,2
12557,12557,90.29,1,Customs,991.2,0,4
12558,12558,107.49,1,Operational Delay,1240.29,1,5
12559,12559,14.91,0,Documentation Issue,1255.1,1,3
12560,12560,92.09,0,Weather,1297.24,1,3
12561,12561,56.49,0,Weather,674.27,1,1
12562,12562,123.79,1,Documentation Issue,370.53,1,3
12563,12563,10.84,1,Documentation Issue,1354.97,0,2
12564,12564,106.57,0,Traffic,581.99,1,2
12565,12565,18.16,0,Operational Delay,1884.85,1,5
12566,12566,91.11,1,Weather,220.32,1,4
12567,12567,13.8,1,Traffic,1698.35,1,3
12568,12568,80.15,0,Operational Delay,492.84,1,5
12569,12569,127.82,0,Operational Delay,1791.1,0,5
12570,12570,134.27,1,Weather,513.73,0,5
12571,12571,136.75,0,Weather,711.64,1,2
12572,12572,61.91,1,Operational Delay,469.79,1,3
12573,12573,52.94,0,Traffic,584.38,0,2
12574,12574,74.47,1,Operational Delay,1249.44,1,3
12575,12575,72.98,1,Operational Delay,999.64,0,4
12576,12576,48.56,0,Customs,1249.29,1,4
12577,12577,31.04,1,Mechanical Issue,1581.57,0,5
12578,12578,102.28,1,Traffic,192.09,0,3
12579,12579,35.19,0,Operational Delay,1807.68,1,3
12580,12580,40.27,1,Documentation Issue,1839.44,1,4
12581,12581,35.22,1,None,1499.24,1,1
12582,12582,134.41,0,Mechanical Issue,1633.11,1,3
12583,12583,39.78,1,Documentation Issue,624.18,1,4
12584,12584,134.69,1,Customs,1995.85,0,5
12585,12585,87.12,1,Weather,1912.22,1,3
12586,12586,78.37,0,Mechanical Issue,1479.14,0,3
12587,12587,118.75,0,Operational Delay,817.28,0,2
12588,12588,109.25,0,Operational Delay,1885.94,0,4
12589,12589,72.42,0,Traffic,65.38,0,3
12590,12590,57.27,1,Mechanical Issue,1876.05,0,2
12591,12591,85.38,1,Weather,1906.56,1,2
12592,12592,120.24,1,Traffic,208.71,0,1
12593,12593,46.71,0,Operational Delay,1092.04,0,3
12594,12594,107.76,0,Documentation Issue,995.1,0,5
12595,12595,67.88,1,Weather,1896.8,0,2
12596,12596,119.21,1,Documentation Issue,1519.81,1,4
12597,12597,107.41,0,Customs,1821.4,1,1
12598,12598,46.04,1,Weather,236.7,0,2
12599,12599,51.64,1,Traffic,1954.72,1,5
12600,12600,10.7,0,None,936.56,0,4
12601,12601,79.68,1,Operational Delay,1510.96,0,5
12602,12602,115.94,0,Customs,602.9,1,5
12603,12603,6.94,0,Documentation Issue,773.63,1,1
12604,12604,94.93,1,Customs,1134.07,1,3
12605,12605,25.26,0,Operational Delay,1979.44,0,3
12606,12606,127.48,0,Operational Delay,72.99,1,5
12607,12607,105.49,0,Customs,1728.5,1,2
12608,12608,79.02,1,Documentation Issue,942.61,1,1
12609,12609,59.62,1,Traffic,738.11,0,4
12610,12610,46.05,1,Traffic,1243.04,1,4
12611,12611,57.54,0,Traffic,547.06,0,5
12612,12612,98.2,0,Operational Delay,980.96,1,5
12613,12613,43.59,0,Operational Delay,1292.69,0,3
12614,12614,30.83,0,Customs,1013.79,0,1
12615,12615,64.47,1,Customs,596.43,1,3
12616,12616,47.13,1,Operational Delay,413.53,1,4
12617,12617,9.66,0,Mechanical Issue,663.64,0,3
12618,12618,7.95,1,Customs,94.71,0,2
12619,12619,20.71,0,Documentation Issue,1097.29,1,3
12620,12620,70.01,0,Customs,617.74,0,3
