feedback_id,customer_id,shipment_id,rating,complaint_flag,feedback_text,response_time_hr,feedback_date
10937,1591,10937,1,0,Service feedback 10937,32.17,2024-04-11
10938,3134,10938,4,1,Service feedback 10938,61.89,2024-12-02
10939,2613,10939,1,0,Service feedback 10939,57.77,2024-01-01
10940,2736,10940,1,1,Service feedback 10940,71.79,2024-11-14
10941,2279,10941,3,1,Service feedback 10941,19.23,2024-11-27
10942,3687,10942,5,0,Service feedback 10942,8.49,2024-03-10
10943,649,10943,3,1,Service feedback 10943,27.19,2024-03-12
10944,3615,10944,3,1,Service feedback 10944,18.17,2024-08-22
10945,290,10945,2,0,Service feedback 10945,8.68,2024-11-18
10946,1211,10946,2,1,Service feedback 10946,57.4,2024-06-28
10947,1367,10947,4,0,Service feedback 10947,62.72,2024-01-23
10948,2074,10948,1,0,Service feedback 10948,40.99,2024-11-30
10949,1388,10949,4,0,Service feedback 10949,8.23,2024-06-06
10950,3923,10950,2,0,Service feedback 10950,67.55,2024-04-15
10951,2705,10951,4,1,Service feedback 10951,30.15,2024-11-24
10952,3398,10952,1,0,Service feedback 10952,9.96,2024-02-07
10953,4956,10953,2,1,Service feedback 10953,5.17,2024-12-08
10954,4403,10954,5,0,Service feedback 10954,46.25,2025-01-22
10955,3576,10955,4,1,Service feedback 10955,26.27,2024-08-04
10956,3046,10956,5,1,Service feedback 10956,51.85,2024-01-22
10957,2417,10957,3,0,Service feedback 10957,43.28,2024-04-06
10958,4617,10958,3,1,Service feedback 10958,34.32,2024-12-13
10959,4768,10959,2,1,Service feedback 10959,37.62,2024-04-08
10960,1811,10960,3,0,Service feedback 10960,1.9,2024-04-19
10961,32,10961,1,1,Service feedback 10961,65.51,2024-11-22
10962,2684,10962,3,1,Service feedback 10962,49.1,2024-07-15
10963,1596,10963,2,1,Service feedback 10963,21.0,2024-02-21
10964,4871,10964,3,1,Service feedback 10964,63.33,2024-02-29
10965,1460,10965,3,0,Service feedback 10965,48.57,2024-06-21
10966,367,10966,5,0,Service feedback 10966,35.78,2025-01-18
10967,2271,10967,5,0,Service feedback 10967,21.34,2024-02-20
10968,1556,10968,3,0,Service feedback 10968,36.1,2024-07-27
10969,2230,10969,4,1,Service feedback 10969,18.66,2024-11-05
10970,2197,10970,1,1,Service feedback 10970,69.46,2024-10-05
10971,1980,10971,5,0,Service feedback 10971,48.56,2024-06-25
10972,1216,10972,1,0,Service feedback 10972,7.44,2024-01-04
10973,29,10973,1,0,Service feedback 10973,4.91,2024-12-28
10974,2177,10974,4,1,Service feedback 10974,26.79,2024-02-01
10975,4880,10975,4,0,Service feedback 10975,27.1,2024-08-28
10976,1242,10976,4,0,Service feedback 10976,70.21,2024-11-02
10977,756,10977,1,0,Service feedback 10977,9.62,2024-02-14
10978,2331,10978,2,1,Service feedback 10978,6.54,2024-10-20
10979,529,10979,4,1,Service feedback 10979,2.65,2024-09-01
10980,2290,10980,5,1,Service feedback 10980,64.42,2024-02-04
10981,1653,10981,4,0,Service feedback 10981,34.52,2024-04-04
10982,3969,10982,3,0,Service feedback 10982,46.64,2024-02-14
10983,3578,10983,3,1,Service feedback 10983,31.08,2024-10-25
10984,2106,10984,5,1,Service feedback 10984,22.48,2024-09-29
10985,1128,10985,1,0,Service feedback 10985,7.38,2024-11-15
10986,4966,10986,5,1,Service feedback 10986,56.22,2024-05-26
10987,4185,10987,1,0,Service feedback 10987,22.39,2024-03-31
10988,946,10988,2,0,Service feedback 10988,46.68,2024-01-17
10989,2826,10989,3,1,Service feedback 10989,15.06,2024-12-27
10990,2247,10990,5,1,Service feedback 10990,14.64,2024-04-02
10991,481,10991,2,0,Service feedback 10991,20.44,2024-01-17
10992,4716,10992,3,1,Service feedback 10992,15.76,2025-01-11
10993,4081,10993,3,1,Service feedback 10993,52.37,2024-12-13
10994,4498,10994,2,1,Service feedback 10994,61.36,2024-12-28
10995,1817,10995,1,1,Service feedback 10995,14.53,2024-01-09
10996,53,10996,1,0,Service feedback 10996,3.9,2024-09-01
10997,1439,10997,4,0,Service feedback 10997,40.68,2024-08-13
10998,4569,10998,4,0,Service feedback 10998,9.72,2024-01-15
10999,1526,10999,3,1,Service feedback 10999,21.87,2024-07-08
11000,1602,11000,2,0,Service feedback 11000,49.35,2024-04-10
11001,1923,11001,3,0,Service feedback 11001,65.46,2025-01-31
11002,2703,11002,3,1,Service feedback 11002,55.05,2024-05-10
11003,1706,11003,1,0,Service feedback 11003,41.32,2024-04-15
11004,3233,11004,1,0,Service feedback 11004,2.44,2024-12-12
11005,2327,11005,1,1,Service feedback 11005,12.06,2024-05-04
11006,1352,11006,3,1,Service feedback 11006,33.12,2025-02-03
11007,3165,11007,4,1,Service feedback 11007,4.98,2024-11-25
11008,3006,11008,4,0,Service feedback 11008,9.13,2024-03-18
11009,4069,11009,2,0,Service feedback 11009,61.52,2024-06-06
11010,1290,11010,2,0,Service feedback 11010,28.82,2024-09-20
11011,443,11011,5,0,Service feedback 11011,12.67,2024-11-13
11012,1728,11012,4,1,Service feedback 11012,3.78,2024-05-05
11013,3614,11013,5,1,Service feedback 11013,67.0,2024-06-26
11014,4193,11014,2,0,Service feedback 11014,4.0,2024-09-19
11015,2657,11015,5,0,Service feedback 11015,34.7,2024-06-03
11016,43,11016,1,0,Service feedback 11016,28.35,2025-01-02
11017,4162,11017,2,1,Service feedback 11017,59.32,2024-06-16
11018,2816,11018,2,1,Service feedback 11018,57.9,2024-01-25
11019,2245,11019,1,1,Service feedback 11019,54.94,2025-01-10
11020,842,11020,4,1,Service feedback 11020,66.6,2024-03-01
11021,3515,11021,3,0,Service feedback 11021,2.46,2025-01-12
11022,2359,11022,5,0,Service feedback 11022,46.35,2024-02-02
11023,2617,11023,5,1,Service feedback 11023,12.95,2024-06-10
11024,4367,11024,2,0,Service feedback 11024,16.18,2024-06-12
11025,1246,11025,1,0,Service feedback 11025,33.89,2024-05-24
11026,3282,11026,3,1,Service feedback 11026,51.83,2024-07-01
11027,1102,11027,2,1,Service feedback 11027,27.39,2024-02-10
11028,2257,11028,3,0,Service feedback 11028,67.77,2024-12-20
11029,1274,11029,5,1,Service feedback 11029,50.4,2024-09-27
11030,1773,11030,4,1,Service feedback 11030,52.96,2024-02-21
11031,4870,11031,5,0,Service feedback 11031,45.5,2024-02-19
11032,384,11032,5,1,Service feedback 11032,67.47,2024-06-11
11033,3794,11033,5,1,Service feedback 11033,24.47,2024-03-30
11034,4296,11034,5,1,Service feedback 11034,10.76,2024-11-17
11035,741,11035,2,0,Service feedback 11035,58.3,2024-07-01
11036,2436,11036,5,1,Service feedback 11036,49.25,2024-02-22
11037,3223,11037,2,0,Service feedback 11037,50.65,2024-08-15
11038,366,11038,4,0,Service feedback 11038,37.97,2024-03-20
11039,2021,11039,5,1,Service feedback 11039,17.04,2024-03-16
11040,453,11040,5,0,Service feedback 11040,11.37,2024-11-18
11041,228,11041,1,1,Service feedback 11041,55.77,2024-02-07
11042,1537,11042,2,1,Service feedback 11042,53.79,2024-12-14
11043,1746,11043,1,1,Service feedback 11043,50.06,2024-07-23
11044,2433,11044,5,0,Service feedback 11044,60.21,2024-01-11
11045,3077,11045,1,1,Service feedback 11045,22.62,2024-05-19
11046,492,11046,5,1,Service feedback 11046,55.12,2024-12-03
11047,3897,11047,3,1,Service feedback 11047,1.44,2024-04-02
11048,3063,11048,4,0,Service feedback 11048,67.36,2024-06-29
11049,4000,11049,1,0,Service feedback 11049,20.84,2024-08-12
11050,4517,11050,4,1,Service feedback 11050,61.89,2024-03-09
11051,2707,11051,4,0,Service feedback 11051,63.01,2024-01-26
11052,2094,11052,1,1,Service feedback 11052,43.41,2024-05-26
11053,2802,11053,5,0,Service feedback 11053,38.11,2024-12-07
11054,3050,11054,1,1,Service feedback 11054,12.2,2024-01-14
11055,2726,11055,5,1,Service feedback 11055,66.18,2024-09-18
11056,1909,11056,4,0,Service feedback 11056,27.88,2024-08-22
11057,1053,11057,4,0,Service feedback 11057,67.41,2024-02-04
11058,3655,11058,2,0,Service feedback 11058,43.15,2025-01-19
11059,1498,11059,1,0,Service feedback 11059,5.65,2024-11-09
11060,3980,11060,3,1,Service feedback 11060,18.85,2024-10-13
11061,4858,11061,4,0,Service feedback 11061,12.59,2024-02-19
11062,407,11062,3,1,Service feedback 11062,32.7,2024-04-17
11063,1353,11063,1,1,Service feedback 11063,18.21,2024-09-14
11064,1675,11064,4,1,Service feedback 11064,48.76,2024-07-16
11065,4612,11065,4,1,Service feedback 11065,62.71,2024-04-02
11066,2438,11066,3,0,Service feedback 11066,66.04,2024-01-08
11067,3346,11067,2,1,Service feedback 11067,19.73,2024-05-21
11068,3436,11068,2,0,Service feedback 11068,5.8,2024-09-10
11069,94,11069,4,0,Service feedback 11069,62.38,2024-04-28
11070,1794,11070,4,1,Service feedback 11070,2.34,2024-01-07
11071,3373,11071,3,0,Service feedback 11071,17.63,2024-11-03
11072,3532,11072,4,1,Service feedback 11072,20.28,2024-05-27
11073,1694,11073,3,0,Service feedback 11073,50.19,2024-03-24
11074,2511,11074,5,1,Service feedback 11074,11.56,2024-01-31
11075,2556,11075,1,1,Service feedback 11075,49.57,2024-09-16
11076,781,11076,2,0,Service feedback 11076,14.59,2024-11-21
11077,2615,11077,2,0,Service feedback 11077,9.58,2024-12-21
11078,3110,11078,3,0,Service feedback 11078,25.78,2024-02-22
11079,1771,11079,1,1,Service feedback 11079,54.81,2024-11-08
11080,4827,11080,5,1,Service feedback 11080,71.99,2024-04-29
11081,4572,11081,2,0,Service feedback 11081,12.18,2024-03-08
11082,4308,11082,1,1,Service feedback 11082,23.85,2024-04-10
11083,4632,11083,1,1,Service feedback 11083,16.28,2024-07-27
11084,1140,11084,5,0,Service feedback 11084,9.67,2024-07-07
11085,3933,11085,4,0,Service feedback 11085,31.82,2024-01-05
11086,3205,11086,1,0,Service feedback 11086,32.74,2024-07-05
11087,1360,11087,1,1,Service feedback 11087,28.59,2024-01-26
11088,1997,11088,5,0,Service feedback 11088,32.77,2024-10-09
11089,4210,11089,3,1,Service feedback 11089,61.78,2024-09-18
11090,4377,11090,5,0,Service feedback 11090,37.1,2024-02-29
11091,2455,11091,1,1,Service feedback 11091,46.68,2024-03-13
11092,4435,11092,5,0,Service feedback 11092,47.66,2024-10-02
11093,1688,11093,3,1,Service feedback 11093,67.11,2024-05-28
11094,4645,11094,4,1,Service feedback 11094,24.23,2024-05-19
11095,214,11095,5,0,Service feedback 11095,4.13,2024-07-23
11096,2507,11096,1,1,Service feedback 11096,35.32,2024-09-24
11097,3064,11097,4,0,Service feedback 11097,42.53,2024-09-06
11098,4750,11098,2,1,Service feedback 11098,36.76,2024-04-28
11099,2588,11099,3,0,Service feedback 11099,7.32,2024-01-13
11100,3153,11100,1,0,Service feedback 11100,36.1,2025-01-10
11101,2833,11101,1,0,Service feedback 11101,60.88,2024-02-21
11102,108,11102,2,1,Service feedback 11102,66.74,2024-01-16
11103,3109,11103,1,0,Service feedback 11103,30.65,2024-07-11
11104,3102,11104,1,1,Service feedback 11104,10.53,2024-09-16
11105,4794,11105,5,0,Service feedback 11105,21.63,2024-05-31
11106,261,11106,2,0,Service feedback 11106,54.53,2025-01-27
11107,1556,11107,3,0,Service feedback 11107,31.17,2024-10-15
11108,4273,11108,3,0,Service feedback 11108,19.17,2024-05-31
11109,4955,11109,5,0,Service feedback 11109,64.41,2024-08-22
11110,15,11110,3,1,Service feedback 11110,53.45,2024-05-18
11111,3718,11111,1,1,Service feedback 11111,60.38,2024-10-29
11112,811,11112,3,1,Service feedback 11112,35.51,2024-01-17
11113,3095,11113,2,1,Service feedback 11113,23.2,2024-03-16
11114,3668,11114,5,1,Service feedback 11114,69.76,2024-10-10
11115,4017,11115,5,0,Service feedback 11115,36.42,2024-06-20
11116,4283,11116,4,0,Service feedback 11116,9.1,2024-03-18
11117,1871,11117,2,1,Service feedback 11117,37.22,2025-02-04
11118,628,11118,2,1,Service feedback 11118,67.07,2024-10-10
11119,1057,11119,5,1,Service feedback 11119,37.72,2024-04-01
11120,3287,11120,5,1,Service feedback 11120,19.38,2024-08-08
11121,1586,11121,4,1,Service feedback 11121,69.21,2025-01-23
11122,3335,11122,3,0,Service feedback 11122,10.25,2024-01-09
11123,4426,11123,4,0,Service feedback 11123,10.97,2024-02-18
11124,4114,11124,3,0,Service feedback 11124,4.96,2025-01-23
11125,4739,11125,2,1,Service feedback 11125,42.65,2024-04-11
11126,622,11126,2,1,Service feedback 11126,63.67,2024-05-06
11127,1618,11127,1,0,Service feedback 11127,23.12,2024-09-02
11128,3361,11128,3,0,Service feedback 11128,19.39,2024-07-29
11129,4862,11129,1,0,Service feedback 11129,57.0,2024-04-05
11130,1306,11130,3,1,Service feedback 11130,15.67,2024-02-12
11131,3594,11131,2,0,Service feedback 11131,12.71,2024-05-22
11132,1027,11132,3,1,Service feedback 11132,2.46,2024-07-26
11133,1151,11133,5,0,Service feedback 11133,9.44,2024-09-08
11134,2138,11134,5,1,Service feedback 11134,33.67,2024-08-23
11135,4247,11135,2,0,Service feedback 11135,8.7,2025-01-11
11136,4013,11136,3,1,Service feedback 11136,12.82,2025-01-09
11137,3,11137,4,0,Service feedback 11137,51.95,2024-08-27
11138,1566,11138,2,0,Service feedback 11138,67.49,2024-02-09
11139,3815,11139,1,1,Service feedback 11139,13.28,2024-09-21
11140,702,11140,1,0,Service feedback 11140,67.8,2024-06-17
11141,4695,11141,3,1,Service feedback 11141,60.77,2024-04-28
11142,4735,11142,5,1,Service feedback 11142,16.9,2024-11-22
11143,1910,11143,5,1,Service feedback 11143,64.91,2024-05-09
11144,1874,11144,2,0,Service feedback 11144,26.56,2024-11-06
11145,4173,11145,5,0,Service feedback 11145,60.1,2024-06-12
11146,239,11146,2,1,Service feedback 11146,67.62,2024-10-19
11147,4683,11147,1,0,Service feedback 11147,60.39,2024-04-21
11148,1915,11148,2,0,Service feedback 11148,4.49,2024-12-28
11149,2941,11149,3,1,Service feedback 11149,37.37,2024-01-12
11150,1994,11150,3,0,Service feedback 11150,66.06,2025-01-06
11151,3879,11151,4,0,Service feedback 11151,66.0,2024-08-09
11152,4104,11152,5,0,Service feedback 11152,10.09,2024-11-29
11153,1725,11153,2,0,Service feedback 11153,45.38,2025-01-04
11154,2994,11154,4,0,Service feedback 11154,61.99,2025-01-30
11155,4686,11155,2,1,Service feedback 11155,25.96,2024-01-02
11156,2937,11156,5,1,Service feedback 11156,51.08,2025-01-07
11157,1939,11157,2,1,Service feedback 11157,67.46,2024-05-29
11158,2853,11158,5,0,Service feedback 11158,44.89,2024-09-12
11159,3679,11159,3,0,Service feedback 11159,37.95,2024-12-06
11160,1695,11160,1,0,Service feedback 11160,2.87,2024-11-30
11161,1063,11161,4,1,Service feedback 11161,2.57,2024-06-02
11162,2861,11162,1,1,Service feedback 11162,20.35,2024-05-02
11163,2226,11163,2,1,Service feedback 11163,6.16,2024-12-27
11164,2240,11164,3,0,Service feedback 11164,28.27,2024-07-14
11165,4076,11165,4,0,Service feedback 11165,56.68,2024-02-05
11166,3519,11166,2,0,Service feedback 11166,52.41,2024-05-17
11167,4479,11167,3,0,Service feedback 11167,28.25,2024-03-12
11168,884,11168,4,1,Service feedback 11168,61.93,2024-03-15
11169,688,11169,4,0,Service feedback 11169,52.58,2025-01-08
11170,4207,11170,5,1,Service feedback 11170,25.34,2024-01-16
11171,663,11171,4,1,Service feedback 11171,29.78,2024-11-23
11172,354,11172,2,0,Service feedback 11172,48.21,2024-07-11
11173,584,11173,5,0,Service feedback 11173,16.18,2024-03-28
11174,3322,11174,1,0,Service feedback 11174,52.78,2024-07-11
11175,3169,11175,1,1,Service feedback 11175,51.88,2025-01-30
11176,2897,11176,1,0,Service feedback 11176,61.1,2024-10-05
11177,2906,11177,1,0,Service feedback 11177,1.5,2024-08-11
11178,185,11178,2,0,Service feedback 11178,50.41,2024-10-25
11179,2756,11179,4,1,Service feedback 11179,47.85,2024-04-15
11180,1068,11180,3,1,Service feedback 11180,67.65,2024-10-07
11181,1004,11181,2,1,Service feedback 11181,8.47,2024-10-18
11182,4946,11182,5,1,Service feedback 11182,42.11,2024-03-11
11183,2836,11183,4,1,Service feedback 11183,69.55,2024-01-28
11184,772,11184,2,1,Service feedback 11184,32.99,2025-01-02
11185,3848,11185,4,1,Service feedback 11185,51.53,2024-11-01
11186,1396,11186,2,0,Service feedback 11186,8.35,2024-02-21
11187,2617,11187,3,1,Service feedback 11187,53.04,2024-02-14
11188,681,11188,1,1,Service feedback 11188,39.96,2024-04-01
11189,1339,11189,3,0,Service feedback 11189,45.51,2024-04-09
11190,4227,11190,3,0,Service feedback 11190,13.0,2024-04-21
11191,3601,11191,3,1,Service feedback 11191,10.75,2024-02-20
11192,4031,11192,4,1,Service feedback 11192,11.21,2024-04-16
11193,4107,11193,2,0,Service feedback 11193,60.79,2024-11-29
11194,1433,11194,3,0,Service feedback 11194,46.29,2024-09-08
11195,2970,11195,1,1,Service feedback 11195,13.76,2024-11-25
11196,4397,11196,1,1,Service feedback 11196,69.79,2024-11-29
11197,4793,11197,4,0,Service feedback 11197,13.09,2024-02-13
11198,2755,11198,4,1,Service feedback 11198,43.66,2024-08-26
11199,35,11199,2,1,Service feedback 11199,6.7,2024-04-02
11200,1752,11200,3,0,Service feedback 11200,57.37,2024-07-29
11201,2219,11201,4,0,Service feedback 11201,26.05,2024-05-31
11202,3061,11202,2,1,Service feedback 11202,55.9,2024-05-21
11203,678,11203,1,1,Service feedback 11203,35.99,2024-03-06
11204,99,11204,4,1,Service feedback 11204,28.88,2024-06-02
11205,2290,11205,4,0,Service feedback 11205,35.38,2024-10-08
11206,4945,11206,3,1,Service feedback 11206,69.71,2024-09-19
11207,2614,11207,3,1,Service feedback 11207,14.68,2024-10-17
11208,2324,11208,1,1,Service feedback 11208,66.39,2024-08-13
11209,2949,11209,1,0,Service feedback 11209,44.85,2024-05-25
11210,848,11210,5,1,Service feedback 11210,10.63,2024-10-08
11211,3877,11211,5,0,Service feedback 11211,70.73,2024-01-18
11212,1542,11212,5,1,Service feedback 11212,23.23,2025-02-01
11213,1309,11213,2,1,Service feedback 11213,63.49,2024-08-01
11214,3885,11214,5,1,Service feedback 11214,20.83,2024-11-22
11215,2968,11215,5,0,Service feedback 11215,55.13,2024-05-24
11216,2474,11216,3,1,Service feedback 11216,3.32,2024-10-07
11217,3572,11217,2,0,Service feedback 11217,45.36,2024-08-27
11218,3106,11218,2,1,Service feedback 11218,27.34,2024-03-12
11219,2221,11219,5,0,Service feedback 11219,51.91,2024-08-05
11220,4271,11220,1,0,Service feedback 11220,9.69,2024-02-22
11221,4625,11221,1,1,Service feedback 11221,6.34,2024-09-30
11222,2520,11222,2,0,Service feedback 11222,43.14,2024-11-16
11223,4846,11223,4,0,Service feedback 11223,64.23,2024-09-22
11224,3646,11224,5,0,Service feedback 11224,43.75,2024-12-22
11225,4196,11225,5,1,Service feedback 11225,36.3,2024-06-21
11226,3475,11226,3,0,Service feedback 11226,19.94,2024-03-03
11227,2593,11227,1,1,Service feedback 11227,9.14,2024-11-20
11228,2907,11228,4,0,Service feedback 11228,46.7,2024-07-31
11229,2312,11229,1,0,Service feedback 11229,48.75,2024-03-25
11230,761,11230,1,1,Service feedback 11230,64.99,2024-10-14
11231,3826,11231,2,0,Service feedback 11231,52.85,2024-02-13
11232,2507,11232,3,0,Service feedback 11232,36.21,2024-07-04
11233,1083,11233,3,1,Service feedback 11233,24.08,2024-08-29
11234,237,11234,1,0,Service feedback 11234,28.92,2024-02-26
11235,1065,11235,3,0,Service feedback 11235,2.19,2024-11-19
11236,331,11236,5,0,Service feedback 11236,28.86,2024-07-02
11237,2751,11237,4,0,Service feedback 11237,11.51,2024-11-27
11238,3829,11238,2,0,Service feedback 11238,47.3,2024-08-26
11239,4033,11239,4,1,Service feedback 11239,55.53,2024-03-25
11240,3739,11240,2,0,Service feedback 11240,56.63,2025-02-01
11241,4631,11241,1,1,Service feedback 11241,8.4,2024-04-22
11242,3873,11242,5,0,Service feedback 11242,18.61,2025-02-03
11243,4004,11243,4,0,Service feedback 11243,34.65,2024-04-21
11244,231,11244,4,1,Service feedback 11244,21.83,2024-04-12
11245,3071,11245,4,0,Service feedback 11245,23.11,2024-08-05
11246,714,11246,5,0,Service feedback 11246,39.17,2024-11-19
11247,1269,11247,3,1,Service feedback 11247,69.06,2024-03-10
11248,330,11248,3,0,Service feedback 11248,53.42,2024-03-09
11249,1870,11249,1,0,Service feedback 11249,56.77,2024-10-28
11250,1609,11250,5,1,Service feedback 11250,62.66,2024-01-15
11251,4443,11251,3,1,Service feedback 11251,48.07,2024-01-29
11252,2261,11252,1,0,Service feedback 11252,23.13,2025-02-01
11253,2682,11253,4,0,Service feedback 11253,54.76,2024-01-05
11254,3203,11254,4,1,Service feedback 11254,12.0,2024-08-11
