movement_id,shipment_id,from_hub,to_hub,movement_mode,departure_time,arrival_time,movement_status
11604,11604,106,456,Ship,2024-09-02 22:00:00,2024-01-24 06:00:00,Completed
11605,11605,371,481,Ship,2024-09-03 03:00:00,2024-06-10 13:00:00,Delayed
11606,11606,112,487,Ship,2024-09-30 12:00:00,2024-06-29 22:00:00,Delayed
11607,11607,237,249,Truck,2024-08-15 02:00:00,2024-07-14 09:00:00,Completed
11608,11608,53,107,Ship,2024-11-20 15:00:00,2024-08-17 10:00:00,Completed
11609,11609,139,397,Air Freight,2024-06-25 03:00:00,2024-05-03 13:00:00,Delayed
11610,11610,285,112,Air Freight,2024-01-10 16:00:00,2024-05-22 06:00:00,Completed
11611,11611,141,472,Truck,2024-03-28 09:00:00,2024-07-08 22:00:00,Completed
11612,11612,337,480,Air Freight,2024-10-04 15:00:00,2024-11-23 10:00:00,In Transit
11613,11613,210,279,Air Freight,2024-04-24 00:00:00,2024-06-16 15:00:00,In Transit
11614,11614,466,375,Ship,2024-10-03 13:00:00,2024-06-12 04:00:00,Delayed
11615,11615,448,490,Ship,2024-09-06 05:00:00,2024-12-02 00:00:00,Completed
11616,11616,402,102,Truck,2024-07-09 13:00:00,2024-04-04 11:00:00,Completed
11617,11617,314,440,Air Freight,2024-03-04 14:00:00,2024-09-08 22:00:00,Delayed
11618,11618,466,108,Cargo Van,2024-08-04 07:00:00,2024-09-26 08:00:00,Delayed
11619,11619,217,87,Cargo Van,2024-04-02 06:00:00,2024-11-03 23:00:00,Completed
11620,11620,482,175,Air Freight,2024-02-18 09:00:00,2024-02-29 20:00:00,In Transit
11621,11621,315,214,Air Freight,2024-10-28 09:00:00,2024-01-29 05:00:00,Delayed
11622,11622,70,440,Ship,2024-09-01 14:00:00,2024-09-24 19:00:00,In Transit
11623,11623,107,240,Ship,2024-10-30 22:00:00,2024-11-20 10:00:00,Delayed
11624,11624,162,102,Ship,2024-09-30 21:00:00,2024-02-13 08:00:00,Completed
11625,11625,126,257,Truck,2024-09-23 13:00:00,2024-01-31 22:00:00,Completed
11626,11626,327,47,Ship,2024-11-13 00:00:00,2024-07-11 15:00:00,Completed
11627,11627,15,21,Air Freight,2024-07-15 02:00:00,2024-09-27 08:00:00,In Transit
11628,11628,223,295,Truck,2024-02-02 11:00:00,2024-02-08 03:00:00,In Transit
11629,11629,127,267,Ship,2024-01-09 22:00:00,2024-10-24 12:00:00,Completed
11630,11630,202,309,Ship,2024-03-31 23:00:00,2024-10-06 05:00:00,Completed
11631,11631,169,84,Air Freight,2024-04-23 14:00:00,2024-09-29 11:00:00,Completed
11632,11632,290,425,Ship,2024-06-18 23:00:00,2024-04-27 23:00:00,Delayed
11633,11633,55,343,Cargo Van,2024-10-17 17:00:00,2024-03-19 21:00:00,Completed
11634,11634,360,299,Cargo Van,2024-01-18 10:00:00,2024-02-22 05:00:00,Completed
11635,11635,106,59,Cargo Van,2024-01-17 16:00:00,2024-06-21 01:00:00,Completed
11636,11636,1,93,Air Freight,2024-02-27 03:00:00,2024-08-04 07:00:00,In Transit
11637,11637,487,215,Ship,2024-03-04 00:00:00,2024-06-04 20:00:00,Delayed
11638,11638,271,84,Cargo Van,2024-10-13 16:00:00,2024-07-19 03:00:00,In Transit
11639,11639,32,387,Cargo Van,2024-02-07 13:00:00,2024-08-29 05:00:00,Delayed
11640,11640,400,2,Truck,2024-09-22 12:00:00,2024-07-08 06:00:00,Delayed
11641,11641,103,342,Truck,2024-02-01 23:00:00,2024-02-09 01:00:00,Delayed
11642,11642,496,440,Truck,2024-05-23 01:00:00,2024-05-08 19:00:00,In Transit
11643,11643,249,131,Cargo Van,2024-04-04 23:00:00,2024-02-03 05:00:00,In Transit
11644,11644,414,308,Truck,2024-06-25 16:00:00,2024-09-10 23:00:00,In Transit
11645,11645,332,419,Truck,2024-02-11 22:00:00,2024-07-10 05:00:00,Delayed
11646,11646,441,214,Ship,2024-06-30 02:00:00,2024-07-07 21:00:00,In Transit
11647,11647,87,322,Truck,2024-09-23 23:00:00,2024-03-16 14:00:00,In Transit
11648,11648,161,333,Ship,2024-06-08 19:00:00,2024-11-12 14:00:00,Completed
11649,11649,352,457,Air Freight,2024-07-26 20:00:00,2024-04-10 21:00:00,Completed
11650,11650,290,445,Ship,2024-10-23 02:00:00,2024-01-17 01:00:00,Completed
11651,11651,19,482,Truck,2024-04-09 19:00:00,2024-02-05 15:00:00,Completed
11652,11652,37,43,Cargo Van,2024-11-13 21:00:00,2024-08-16 13:00:00,In Transit
11653,11653,181,370,Cargo Van,2024-11-18 00:00:00,2024-01-09 16:00:00,Delayed
11654,11654,199,194,Air Freight,2024-04-19 22:00:00,2024-09-02 20:00:00,In Transit
11655,11655,247,194,Truck,2024-01-30 07:00:00,2024-01-09 21:00:00,In Transit
11656,11656,61,250,Cargo Van,2024-03-13 08:00:00,2024-08-17 22:00:00,Delayed
11657,11657,197,183,Ship,2024-01-06 22:00:00,2024-04-10 12:00:00,Delayed
11658,11658,5,409,Truck,2024-05-21 01:00:00,2024-06-02 10:00:00,Delayed
11659,11659,211,279,Truck,2024-11-23 18:00:00,2024-06-24 08:00:00,Completed
11660,11660,258,176,Truck,2024-03-12 06:00:00,2024-07-06 19:00:00,Completed
11661,11661,416,474,Cargo Van,2024-07-24 16:00:00,2024-02-07 15:00:00,In Transit
11662,11662,371,496,Cargo Van,2024-10-19 23:00:00,2024-11-13 01:00:00,Completed
11663,11663,232,109,Truck,2024-04-22 05:00:00,2024-07-08 01:00:00,Delayed
11664,11664,459,481,Cargo Van,2024-07-27 23:00:00,2024-02-22 00:00:00,Delayed
11665,11665,64,86,Cargo Van,2024-02-24 14:00:00,2024-01-13 19:00:00,Completed
11666,11666,110,134,Truck,2024-07-05 00:00:00,2024-05-23 10:00:00,In Transit
11667,11667,81,304,Air Freight,2024-11-15 03:00:00,2024-09-19 09:00:00,Completed
11668,11668,141,233,Truck,2024-03-03 18:00:00,2024-08-19 20:00:00,Delayed
11669,11669,304,243,Ship,2024-02-15 08:00:00,2024-04-24 02:00:00,Completed
11670,11670,497,178,Ship,2024-04-02 12:00:00,2024-06-11 20:00:00,Completed
11671,11671,283,50,Air Freight,2024-07-25 17:00:00,2024-03-12 17:00:00,Delayed
11672,11672,148,189,Air Freight,2024-08-04 23:00:00,2024-05-24 19:00:00,Delayed
11673,11673,82,153,Cargo Van,2024-02-17 02:00:00,2024-05-07 13:00:00,Delayed
11674,11674,227,229,Ship,2024-03-07 03:00:00,2024-04-20 16:00:00,In Transit
11675,11675,118,192,Ship,2024-07-02 11:00:00,2024-10-24 19:00:00,Completed
11676,11676,109,232,Cargo Van,2024-03-26 09:00:00,2024-05-26 01:00:00,Completed
11677,11677,399,318,Air Freight,2024-05-04 05:00:00,2024-06-19 11:00:00,Completed
11678,11678,446,337,Air Freight,2024-08-29 15:00:00,2024-04-03 14:00:00,Delayed
11679,11679,182,17,Ship,2024-06-06 23:00:00,2024-03-07 15:00:00,Delayed
11680,11680,387,201,Truck,2024-01-30 23:00:00,2024-07-12 06:00:00,Delayed
11681,11681,453,430,Cargo Van,2024-09-18 20:00:00,2024-04-17 01:00:00,In Transit
11682,11682,492,456,Cargo Van,2024-07-23 15:00:00,2024-07-27 22:00:00,Completed
11683,11683,110,364,Air Freight,2024-11-07 11:00:00,2024-04-27 22:00:00,In Transit
11684,11684,27,375,Air Freight,2024-06-20 16:00:00,2024-10-29 10:00:00,Completed
11685,11685,413,351,Ship,2024-06-26 09:00:00,2024-03-15 07:00:00,Completed
11686,11686,295,215,Truck,2024-10-20 19:00:00,2024-07-18 18:00:00,In Transit
11687,11687,431,493,Cargo Van,2024-07-04 20:00:00,2024-03-04 17:00:00,Completed
11688,11688,110,36,Truck,2024-05-01 06:00:00,2024-11-03 17:00:00,Completed
11689,11689,319,162,Ship,2024-10-17 22:00:00,2024-03-19 02:00:00,Completed
11690,11690,300,148,Truck,2024-07-05 16:00:00,2024-03-21 05:00:00,In Transit
11691,11691,497,420,Truck,2024-05-22 05:00:00,2024-02-09 12:00:00,Delayed
11692,11692,44,66,Air Freight,2024-06-17 18:00:00,2024-09-06 17:00:00,Delayed
11693,11693,369,45,Truck,2024-05-02 23:00:00,2024-01-23 21:00:00,Completed
11694,11694,246,337,Truck,2024-05-27 13:00:00,2024-05-07 20:00:00,Delayed
11695,11695,486,51,Cargo Van,2024-10-29 22:00:00,2024-05-07 08:00:00,In Transit
11696,11696,234,340,Truck,2024-04-29 14:00:00,2024-05-03 13:00:00,Delayed
11697,11697,32,89,Air Freight,2024-10-05 23:00:00,2024-11-16 19:00:00,Completed
11698,11698,412,349,Ship,2024-06-13 01:00:00,2024-06-08 07:00:00,Delayed
11699,11699,470,66,Truck,2024-06-28 16:00:00,2024-09-24 18:00:00,In Transit
11700,11700,6,235,Truck,2024-04-08 12:00:00,2024-02-04 06:00:00,Completed
11701,11701,73,380,Cargo Van,2024-11-05 18:00:00,2024-08-02 23:00:00,In Transit
11702,11702,230,377,Truck,2024-05-06 06:00:00,2024-09-10 14:00:00,Completed
11703,11703,336,377,Truck,2024-06-18 07:00:00,2024-10-05 05:00:00,Completed
11704,11704,281,287,Ship,2024-03-20 00:00:00,2024-02-23 03:00:00,In Transit
11705,11705,245,131,Ship,2024-01-07 21:00:00,2024-10-28 02:00:00,Delayed
11706,11706,301,72,Truck,2024-05-30 17:00:00,2024-07-02 10:00:00,In Transit
11707,11707,248,487,Ship,2024-10-15 16:00:00,2024-03-01 02:00:00,Delayed
11708,11708,8,422,Truck,2024-05-12 05:00:00,2024-10-14 13:00:00,In Transit
11709,11709,113,116,Ship,2024-10-29 13:00:00,2024-08-21 05:00:00,Delayed
11710,11710,223,239,Air Freight,2024-03-18 10:00:00,2024-04-03 11:00:00,In Transit
11711,11711,2,344,Cargo Van,2024-06-10 18:00:00,2024-07-06 06:00:00,In Transit
11712,11712,154,167,Ship,2024-05-23 12:00:00,2024-01-14 09:00:00,Completed
11713,11713,57,500,Cargo Van,2024-02-11 21:00:00,2024-06-24 01:00:00,In Transit
11714,11714,273,126,Cargo Van,2024-08-26 04:00:00,2024-05-08 13:00:00,In Transit
11715,11715,215,189,Air Freight,2024-02-26 15:00:00,2024-11-30 13:00:00,In Transit
11716,11716,221,66,Truck,2024-10-02 12:00:00,2024-04-02 08:00:00,In Transit
11717,11717,450,385,Air Freight,2024-08-04 15:00:00,2024-09-07 00:00:00,Delayed
11718,11718,42,77,Ship,2024-01-19 19:00:00,2024-11-18 04:00:00,Delayed
11719,11719,204,434,Air Freight,2024-07-03 11:00:00,2024-10-28 06:00:00,Completed
11720,11720,205,207,Truck,2024-05-06 22:00:00,2024-08-29 18:00:00,Completed
11721,11721,76,152,Air Freight,2024-07-19 22:00:00,2024-03-12 19:00:00,Delayed
11722,11722,184,230,Truck,2024-06-14 01:00:00,2024-10-20 11:00:00,In Transit
11723,11723,168,484,Air Freight,2024-10-01 22:00:00,2024-01-25 11:00:00,In Transit
11724,11724,235,138,Ship,2024-05-31 21:00:00,2024-03-16 17:00:00,Delayed
11725,11725,16,63,Air Freight,2024-07-06 04:00:00,2024-10-09 08:00:00,Completed
11726,11726,50,459,Ship,2024-10-05 23:00:00,2024-02-27 20:00:00,Delayed
11727,11727,4,120,Cargo Van,2024-07-24 09:00:00,2024-05-28 13:00:00,In Transit
11728,11728,169,416,Ship,2024-03-30 14:00:00,2024-12-04 02:00:00,Completed
11729,11729,339,345,Truck,2024-02-29 07:00:00,2024-06-12 15:00:00,In Transit
11730,11730,79,226,Ship,2024-01-17 14:00:00,2024-04-02 10:00:00,Completed
11731,11731,47,248,Cargo Van,2024-06-02 00:00:00,2024-01-25 18:00:00,Completed
11732,11732,121,385,Air Freight,2024-11-04 11:00:00,2024-07-22 23:00:00,In Transit
11733,11733,117,165,Truck,2024-08-16 02:00:00,2024-01-18 22:00:00,Delayed
11734,11734,52,19,Ship,2024-09-05 22:00:00,2024-04-12 08:00:00,Delayed
11735,11735,224,197,Ship,2024-06-12 15:00:00,2024-05-08 06:00:00,Completed
11736,11736,272,209,Cargo Van,2024-11-16 11:00:00,2024-06-29 13:00:00,In Transit
11737,11737,351,51,Cargo Van,2024-09-20 08:00:00,2024-10-01 02:00:00,In Transit
11738,11738,43,339,Cargo Van,2024-01-04 12:00:00,2024-09-22 02:00:00,Completed
11739,11739,73,64,Cargo Van,2024-01-14 15:00:00,2024-01-03 09:00:00,Completed
11740,11740,448,461,Ship,2024-03-06 16:00:00,2024-07-19 05:00:00,In Transit
11741,11741,137,243,Cargo Van,2024-11-05 12:00:00,2024-03-06 00:00:00,In Transit
11742,11742,207,424,Ship,2024-11-17 07:00:00,2024-10-21 18:00:00,Completed
11743,11743,59,73,Truck,2024-01-06 03:00:00,2024-10-27 00:00:00,Completed
11744,11744,179,464,Air Freight,2024-05-13 15:00:00,2024-09-15 07:00:00,Completed
11745,11745,266,218,Ship,2024-08-02 12:00:00,2024-08-28 00:00:00,Completed
11746,11746,423,90,Ship,2024-05-19 17:00:00,2024-06-11 11:00:00,Completed
11747,11747,232,457,Cargo Van,2024-02-07 13:00:00,2024-03-31 01:00:00,In Transit
11748,11748,473,385,Cargo Van,2024-10-31 18:00:00,2024-06-17 03:00:00,Delayed
11749,11749,421,144,Truck,2024-07-12 10:00:00,2024-11-22 13:00:00,In Transit
11750,11750,85,440,Cargo Van,2024-01-18 03:00:00,2024-06-09 01:00:00,Completed
11751,11751,319,287,Truck,2024-06-23 04:00:00,2024-09-03 00:00:00,Completed
11752,11752,39,380,Truck,2024-01-21 06:00:00,2024-04-29 10:00:00,Completed
11753,11753,298,124,Truck,2024-05-28 22:00:00,2024-08-08 11:00:00,Completed
11754,11754,255,38,Air Freight,2024-01-13 12:00:00,2024-11-17 23:00:00,Completed
11755,11755,317,375,Truck,2024-03-05 08:00:00,2024-03-08 02:00:00,Delayed
11756,11756,289,108,Ship,2024-07-11 14:00:00,2024-02-29 10:00:00,Delayed
11757,11757,3,477,Ship,2024-04-16 15:00:00,2024-05-04 20:00:00,Completed
11758,11758,128,118,Ship,2024-08-27 06:00:00,2024-12-04 03:00:00,Completed
11759,11759,414,12,Air Freight,2024-06-26 16:00:00,2024-12-01 04:00:00,Completed
11760,11760,363,421,Cargo Van,2024-02-13 23:00:00,2024-02-10 19:00:00,Delayed
11761,11761,32,454,Truck,2024-10-25 11:00:00,2024-10-19 14:00:00,In Transit
11762,11762,213,241,Air Freight,2024-03-23 23:00:00,2024-02-18 10:00:00,Completed
11763,11763,158,22,Ship,2024-09-24 02:00:00,2024-11-20 09:00:00,Delayed
11764,11764,238,97,Truck,2024-06-24 06:00:00,2024-07-18 09:00:00,In Transit
11765,11765,328,269,Cargo Van,2024-04-26 17:00:00,2024-09-18 04:00:00,Delayed
11766,11766,149,137,Ship,2024-08-25 12:00:00,2024-06-16 20:00:00,In Transit
11767,11767,465,400,Truck,2024-05-09 19:00:00,2024-07-27 05:00:00,In Transit
11768,11768,200,150,Air Freight,2024-05-28 12:00:00,2024-10-30 15:00:00,Completed
11769,11769,347,57,Truck,2024-09-01 09:00:00,2024-10-13 01:00:00,In Transit
11770,11770,260,141,Truck,2024-08-15 01:00:00,2024-04-21 13:00:00,Delayed
11771,11771,398,433,Cargo Van,2024-01-09 06:00:00,2024-03-11 20:00:00,Delayed
11772,11772,492,324,Truck,2024-10-15 06:00:00,2024-06-06 05:00:00,In Transit
11773,11773,46,175,Cargo Van,2024-07-30 02:00:00,2024-10-29 07:00:00,Delayed
11774,11774,432,219,Ship,2024-04-15 04:00:00,2024-02-04 11:00:00,Delayed
11775,11775,272,15,Ship,2024-04-02 13:00:00,2024-06-17 21:00:00,Delayed
11776,11776,259,400,Cargo Van,2024-04-21 09:00:00,2024-03-12 22:00:00,Delayed
11777,11777,423,136,Air Freight,2024-03-13 22:00:00,2024-01-12 05:00:00,In Transit
11778,11778,204,353,Truck,2024-05-14 00:00:00,2024-05-11 13:00:00,In Transit
11779,11779,198,449,Ship,2024-10-16 21:00:00,2024-08-20 05:00:00,Completed
11780,11780,390,235,Air Freight,2024-03-18 20:00:00,2024-08-16 03:00:00,Delayed
11781,11781,179,286,Truck,2024-02-11 09:00:00,2024-03-02 13:00:00,Completed
11782,11782,121,108,Cargo Van,2024-03-11 02:00:00,2024-01-24 21:00:00,Completed
11783,11783,371,357,Cargo Van,2024-07-06 19:00:00,2024-11-11 22:00:00,In Transit
11784,11784,106,121,Cargo Van,2024-07-31 02:00:00,2024-09-12 00:00:00,Completed
11785,11785,347,426,Ship,2024-01-27 18:00:00,2024-10-26 08:00:00,Delayed
11786,11786,206,333,Ship,2024-11-06 08:00:00,2024-10-16 11:00:00,Delayed
11787,11787,89,117,Ship,2024-11-10 10:00:00,2024-07-11 09:00:00,Completed
11788,11788,45,154,Air Freight,2024-10-07 02:00:00,2024-09-05 15:00:00,Delayed
11789,11789,63,417,Cargo Van,2024-09-29 18:00:00,2024-04-23 08:00:00,In Transit
11790,11790,107,44,Truck,2024-04-28 11:00:00,2024-04-16 18:00:00,Delayed
11791,11791,336,477,Air Freight,2024-04-05 17:00:00,2024-09-03 01:00:00,In Transit
11792,11792,424,116,Cargo Van,2024-05-15 02:00:00,2024-06-03 23:00:00,Completed
11793,11793,402,268,Cargo Van,2024-10-16 23:00:00,2024-02-26 21:00:00,Completed
11794,11794,467,123,Truck,2024-06-29 11:00:00,2024-06-09 02:00:00,Delayed
11795,11795,330,169,Truck,2024-07-23 16:00:00,2024-07-20 19:00:00,Completed
11796,11796,180,66,Truck,2024-04-23 14:00:00,2024-10-08 09:00:00,In Transit
11797,11797,50,26,Truck,2024-09-12 10:00:00,2024-05-11 21:00:00,Completed
11798,11798,120,414,Ship,2024-09-02 12:00:00,2024-07-01 18:00:00,Completed
11799,11799,182,222,Cargo Van,2024-06-14 18:00:00,2024-02-13 09:00:00,Delayed
11800,11800,325,266,Ship,2024-08-31 11:00:00,2024-02-29 21:00:00,Completed
11801,11801,222,273,Ship,2024-04-29 08:00:00,2024-01-16 03:00:00,Delayed
11802,11802,362,30,Ship,2024-07-21 14:00:00,2024-04-15 08:00:00,Completed
11803,11803,392,463,Truck,2024-06-16 12:00:00,2024-02-05 00:00:00,Completed
11804,11804,262,184,Cargo Van,2024-07-12 17:00:00,2024-10-17 02:00:00,Completed
11805,11805,170,438,Ship,2024-02-03 03:00:00,2024-01-07 14:00:00,Delayed
11806,11806,327,260,Ship,2024-09-18 19:00:00,2024-05-05 05:00:00,Completed
11807,11807,335,433,Air Freight,2024-02-16 09:00:00,2024-02-17 13:00:00,In Transit
11808,11808,9,318,Air Freight,2024-03-25 04:00:00,2024-04-07 12:00:00,Completed
11809,11809,182,112,Cargo Van,2024-01-12 02:00:00,2024-07-11 14:00:00,Completed
11810,11810,467,343,Truck,2024-05-14 05:00:00,2024-04-26 04:00:00,Delayed
11811,11811,85,9,Air Freight,2024-08-01 20:00:00,2024-03-05 02:00:00,Delayed
11812,11812,341,170,Truck,2024-09-12 08:00:00,2024-03-08 16:00:00,Completed
11813,11813,388,222,Ship,2024-04-14 23:00:00,2024-11-11 06:00:00,Completed
11814,11814,5,271,Ship,2024-03-27 02:00:00,2024-05-27 04:00:00,Completed
11815,11815,101,196,Truck,2024-06-07 15:00:00,2024-04-26 06:00:00,Delayed
11816,11816,193,132,Air Freight,2024-09-08 10:00:00,2024-06-28 14:00:00,Delayed
11817,11817,440,223,Cargo Van,2024-04-14 23:00:00,2024-04-10 11:00:00,Completed
11818,11818,36,478,Ship,2024-04-13 10:00:00,2024-05-14 05:00:00,Completed
11819,11819,88,251,Ship,2024-03-09 16:00:00,2024-02-28 23:00:00,In Transit
11820,11820,313,328,Air Freight,2024-06-22 02:00:00,2024-10-27 03:00:00,Delayed
11821,11821,66,297,Truck,2024-10-06 08:00:00,2024-03-02 12:00:00,In Transit
11822,11822,198,166,Ship,2024-07-19 16:00:00,2024-09-04 19:00:00,Completed
11823,11823,25,318,Cargo Van,2024-06-26 03:00:00,2024-04-21 06:00:00,Completed
11824,11824,414,362,Cargo Van,2024-08-14 18:00:00,2024-04-13 01:00:00,In Transit
11825,11825,137,309,Cargo Van,2024-11-13 04:00:00,2024-07-23 21:00:00,Delayed
11826,11826,240,437,Ship,2024-02-05 02:00:00,2024-06-16 18:00:00,Delayed
11827,11827,433,40,Ship,2024-11-10 21:00:00,2024-03-01 18:00:00,Delayed
11828,11828,255,445,Cargo Van,2024-09-09 22:00:00,2024-11-14 09:00:00,Completed
11829,11829,96,231,Air Freight,2024-04-08 18:00:00,2024-10-10 08:00:00,In Transit
11830,11830,272,463,Truck,2024-08-01 11:00:00,2024-07-26 14:00:00,In Transit
11831,11831,255,222,Ship,2024-11-04 18:00:00,2024-06-12 03:00:00,Completed
11832,11832,437,68,Air Freight,2024-01-14 02:00:00,2024-05-26 08:00:00,Delayed
11833,11833,273,56,Truck,2024-08-10 08:00:00,2024-09-02 20:00:00,Delayed
11834,11834,74,153,Air Freight,2024-03-21 19:00:00,2024-09-26 06:00:00,In Transit
11835,11835,123,119,Truck,2024-10-31 18:00:00,2024-06-01 02:00:00,Delayed
11836,11836,488,366,Truck,2024-06-19 21:00:00,2024-06-28 20:00:00,Completed
11837,11837,44,395,Cargo Van,2024-10-10 01:00:00,2024-01-30 14:00:00,In Transit
11838,11838,72,122,Air Freight,2024-04-10 19:00:00,2024-04-01 21:00:00,Completed
11839,11839,40,488,Truck,2024-10-26 06:00:00,2024-03-30 09:00:00,Delayed
11840,11840,120,404,Truck,2024-10-28 00:00:00,2024-09-07 01:00:00,Delayed
11841,11841,261,407,Air Freight,2024-03-20 23:00:00,2024-11-14 05:00:00,In Transit
11842,11842,173,403,Truck,2024-05-12 19:00:00,2024-04-29 20:00:00,Delayed
11843,11843,360,111,Cargo Van,2024-11-12 13:00:00,2024-11-14 07:00:00,In Transit
11844,11844,396,460,Ship,2024-06-19 16:00:00,2024-01-08 11:00:00,In Transit
11845,11845,277,200,Cargo Van,2024-03-11 15:00:00,2024-09-21 22:00:00,Completed
11846,11846,188,109,Cargo Van,2024-03-26 08:00:00,2024-05-26 14:00:00,Completed
11847,11847,250,218,Truck,2024-11-27 22:00:00,2024-04-13 08:00:00,Delayed
11848,11848,92,383,Air Freight,2024-03-19 06:00:00,2024-11-28 06:00:00,Delayed
11849,11849,99,390,Truck,2024-08-26 23:00:00,2024-03-21 05:00:00,In Transit
11850,11850,441,356,Air Freight,2024-07-25 23:00:00,2024-04-15 04:00:00,Delayed
11851,11851,180,338,Truck,2024-06-30 22:00:00,2024-09-26 14:00:00,Delayed
11852,11852,160,388,Cargo Van,2024-01-07 00:00:00,2024-06-27 21:00:00,In Transit
11853,11853,453,73,Ship,2024-10-08 01:00:00,2024-03-27 22:00:00,Completed
11854,11854,135,282,Cargo Van,2024-06-04 03:00:00,2024-02-19 21:00:00,Delayed
11855,11855,453,464,Truck,2024-03-23 17:00:00,2024-05-03 15:00:00,Completed
11856,11856,318,285,Cargo Van,2024-03-05 12:00:00,2024-03-20 14:00:00,Delayed
11857,11857,4,209,Ship,2024-01-12 16:00:00,2024-04-07 07:00:00,Completed
11858,11858,5,20,Truck,2024-05-22 18:00:00,2024-05-16 23:00:00,Delayed
11859,11859,288,1,Air Freight,2024-05-19 08:00:00,2024-10-10 05:00:00,In Transit
11860,11860,320,193,Cargo Van,2024-03-17 12:00:00,2024-02-14 16:00:00,Completed
11861,11861,182,155,Truck,2024-10-22 11:00:00,2024-09-15 12:00:00,Completed
11862,11862,401,294,Air Freight,2024-06-26 10:00:00,2024-07-23 13:00:00,Completed
11863,11863,443,382,Air Freight,2024-05-11 07:00:00,2024-07-14 21:00:00,Completed
11864,11864,153,187,Cargo Van,2024-02-19 17:00:00,2024-01-23 10:00:00,Completed
11865,11865,420,292,Cargo Van,2024-06-11 03:00:00,2024-06-06 03:00:00,In Transit
11866,11866,478,428,Cargo Van,2024-10-19 05:00:00,2024-04-07 23:00:00,In Transit
11867,11867,95,337,Truck,2024-08-02 06:00:00,2024-04-28 02:00:00,In Transit
11868,11868,230,93,Truck,2024-01-12 01:00:00,2024-05-25 04:00:00,Completed
11869,11869,473,402,Cargo Van,2024-03-04 09:00:00,2024-09-15 17:00:00,In Transit
11870,11870,10,91,Cargo Van,2024-03-29 09:00:00,2024-02-27 15:00:00,Completed
11871,11871,21,394,Truck,2024-06-06 23:00:00,2024-08-06 03:00:00,Completed
11872,11872,378,363,Ship,2024-11-08 21:00:00,2024-04-05 19:00:00,Delayed
11873,11873,234,454,Truck,2024-04-06 06:00:00,2024-05-12 17:00:00,Completed
11874,11874,448,344,Air Freight,2024-03-31 02:00:00,2024-05-23 19:00:00,Completed
11875,11875,110,168,Ship,2024-08-17 21:00:00,2024-10-20 06:00:00,Delayed
11876,11876,432,204,Ship,2024-06-08 16:00:00,2024-05-20 01:00:00,Completed
11877,11877,379,111,Truck,2024-10-04 03:00:00,2024-07-28 16:00:00,In Transit
11878,11878,349,256,Air Freight,2024-03-04 02:00:00,2024-09-18 08:00:00,In Transit
11879,11879,224,356,Cargo Van,2024-08-15 20:00:00,2024-05-10 23:00:00,Delayed
11880,11880,337,480,Truck,2024-11-12 23:00:00,2024-04-08 07:00:00,Completed
11881,11881,467,306,Cargo Van,2024-07-04 09:00:00,2024-04-19 15:00:00,In Transit
