route_id,origin_city,destination_city,distance_km,estimated_time_hr,transport_mode,fuel_cost_usd,risk_score
3016,Singapore,Sydney,4701,54.79,Truck,2623.23,1.19
3017,New York,Mumbai,4179,61.13,Truck,7055.95,3.61
3018,Mumbai,Berlin,6765,6.72,Cargo Van,5263.05,7.7
3019,Berlin,Dubai,6766,52.39,Air Freight,7586.64,6.46
3020,Mumbai,Dubai,4879,91.75,Cargo Van,6764.61,1.06
3021,Dubai,New York,3700,41.93,Truck,5681.37,4.11
3022,Sydney,Toronto,4923,94.9,Truck,3490.97,4.47
3023,Dubai,New York,394,56.83,Ship,1144.8,9.25
3024,Toronto,Berlin,7747,79.57,Truck,4213.78,1.56
3025,Singapore,Toronto,2869,50.6,Ship,4368.4,2.91
3026,Berlin,Sydney,9632,86.73,Truck,7645.47,4.48
3027,London,Toronto,3134,48.97,Truck,653.02,3.66
3028,Toronto,Singapore,10023,33.91,Ship,4879.97,7.11
3029,Singapore,Toronto,9979,14.25,Air Freight,1069.75,9.14
3030,Berlin,Dubai,10545,84.83,Cargo Van,6195.08,6.12
3031,Sydney,Dubai,5763,73.34,Truck,4656.25,6.9
3032,New York,Sydney,3980,62.66,Truck,3503.09,5.91
3033,New York,Dubai,9623,93.76,Truck,6312.97,7.35
3034,New York,New York,7857,32.35,Air Freight,5103.63,3.7
3035,Dubai,Mumbai,777,38.23,Ship,371.39,3.85
3036,Berlin,Berlin,7959,29.12,Cargo Van,625.44,7.48
3037,Sydney,Berlin,4569,57.6,Cargo Van,6466.81,3.6
3038,New York,New York,11663,12.98,Cargo Van,1140.58,2.93
3039,Sydney,London,9134,44.4,Cargo Van,220.96,5.44
3040,Sydney,Dubai,11826,47.97,Air Freight,3735.8,5.84
3041,Toronto,Sydney,6581,81.67,Cargo Van,3914.06,8.72
3042,Toronto,London,1563,42.87,Truck,2866.16,6.46
3043,London,Singapore,7110,74.91,Truck,1290.58,1.6
3044,London,London,7853,46.42,Air Freight,7180.49,7.74
3045,Toronto,New York,4133,66.33,Cargo Van,1628.27,9.3
3046,Sydney,Berlin,5083,45.41,Cargo Van,5603.45,1.15
3047,Berlin,London,11151,55.33,Ship,5159.89,8.84
3048,Sydney,Toronto,9416,42.3,Ship,1406.46,7.2
3049,Sydney,Dubai,11360,56.61,Air Freight,3273.18,3.66
3050,New York,Berlin,9603,51.09,Ship,1546.39,2.64
3051,Singapore,Mumbai,4659,73.32,Ship,7129.78,6.96
3052,Singapore,London,7981,25.4,Air Freight,2502.05,4.21
3053,New York,Dubai,10202,68.82,Truck,5007.33,6.36
3054,New York,New York,11264,20.62,Ship,3884.24,5.36
3055,Sydney,Dubai,3578,51.93,Ship,3516.92,2.86
3056,Mumbai,Berlin,6914,58.72,Air Freight,1247.11,6.08
3057,Singapore,Toronto,808,14.87,Ship,6176.77,3.03
3058,Sydney,Toronto,11806,25.56,Cargo Van,2599.98,7.2
3059,Dubai,Mumbai,8943,15.04,Cargo Van,3298.02,2.4
3060,Toronto,Dubai,1449,27.28,Ship,1881.64,4.59
3061,Singapore,Dubai,7398,69.61,Air Freight,6814.93,3.09
3062,Mumbai,London,6121,10.41,Truck,1635.98,2.89
3063,Berlin,Mumbai,8713,82.6,Truck,5530.17,7.02
3064,Berlin,Berlin,7463,14.77,Truck,2524.69,3.78
3065,Berlin,Berlin,9553,40.65,Air Freight,4871.76,6.22
3066,Berlin,London,2133,11.94,Truck,4937.24,4.6
3067,Mumbai,London,148,13.98,Truck,1124.77,6.77
3068,Sydney,Mumbai,9764,28.85,Ship,7542.68,2.36
3069,Singapore,London,446,39.28,Truck,2183.92,5.41
3070,Singapore,Mumbai,3135,37.89,Cargo Van,453.64,4.14
3071,Sydney,Berlin,6324,44.48,Air Freight,1606.72,7.87
3072,Mumbai,Berlin,7884,56.6,Ship,4162.38,5.78
3073,London,Berlin,963,88.9,Ship,5148.9,6.7
3074,Singapore,Dubai,6248,5.03,Air Freight,6184.45,1.06
3075,Berlin,Singapore,8556,8.5,Cargo Van,4187.7,7.8
3076,Singapore,Mumbai,4479,76.55,Truck,349.56,8.16
3077,London,London,578,55.23,Air Freight,7980.28,3.2
3078,Singapore,Dubai,5681,82.92,Cargo Van,7589.54,5.48
3079,London,London,2447,74.61,Air Freight,1833.77,5.56
3080,Sydney,Dubai,11060,23.7,Cargo Van,973.96,6.24
3081,Toronto,London,11948,5.04,Ship,298.34,8.45
3082,Toronto,Sydney,10475,28.05,Ship,2832.38,3.12
3083,Toronto,Toronto,1979,13.51,Ship,5389.04,9.79
3084,Berlin,Berlin,99,89.94,Ship,7265.99,5.28
3085,New York,Singapore,3840,24.56,Cargo Van,339.95,5.24
3086,London,Dubai,8230,50.32,Air Freight,5287.36,7.6
3087,Mumbai,Singapore,6661,14.93,Air Freight,3181.38,2.8
3088,Singapore,New York,3048,59.82,Cargo Van,4723.35,3.61
3089,Toronto,Mumbai,80,54.4,Air Freight,4337.81,7.75
3090,Singapore,Sydney,7808,93.38,Cargo Van,6084.08,5.03
3091,Mumbai,Dubai,2853,68.04,Cargo Van,3612.39,1.08
3092,Toronto,London,2702,83.25,Air Freight,3136.57,9.18
3093,Toronto,London,11616,55.72,Ship,2092.6,4.87
3094,Toronto,Sydney,4987,62.38,Air Freight,1816.81,9.83
3095,Sydney,Sydney,5775,4.15,Air Freight,386.84,7.72
3096,Toronto,New York,9535,4.9,Cargo Van,2062.26,8.45
3097,Singapore,London,5645,62.59,Cargo Van,7538.75,7.1
3098,Mumbai,Toronto,8916,86.59,Cargo Van,5172.41,5.08
3099,Singapore,Berlin,1605,8.0,Ship,899.57,3.96
3100,Berlin,Toronto,2635,81.56,Truck,3291.3,6.42
3101,Sydney,Toronto,5071,54.24,Ship,5474.84,4.24
3102,Dubai,New York,4182,94.11,Ship,1596.73,8.93
3103,Sydney,Dubai,6086,17.03,Air Freight,5793.49,4.03
3104,Berlin,Dubai,436,32.07,Truck,4973.57,1.82
3105,London,Singapore,9478,71.39,Cargo Van,3647.22,1.53
3106,Dubai,New York,886,42.06,Truck,4124.59,6.2
3107,London,Toronto,2616,68.35,Air Freight,7505.96,2.86
3108,New York,Mumbai,11976,6.4,Cargo Van,6362.31,5.73
3109,Sydney,Berlin,56,82.28,Ship,2755.49,8.26
3110,Singapore,Toronto,728,48.35,Air Freight,4389.72,9.09
3111,New York,Mumbai,659,72.56,Truck,2466.74,1.43
3112,Sydney,Singapore,6794,65.94,Cargo Van,7197.03,6.42
3113,Dubai,Toronto,6751,73.54,Ship,3014.1,1.19
3114,Dubai,Toronto,5749,21.18,Truck,1978.83,7.54
3115,Toronto,Dubai,2860,85.82,Air Freight,5100.08,3.08
3116,Mumbai,Singapore,10470,38.24,Ship,3914.36,1.67
3117,Sydney,Dubai,8085,78.45,Cargo Van,3227.44,3.08
3118,New York,London,11776,14.24,Cargo Van,5229.38,6.86
3119,Sydney,Mumbai,2971,40.54,Truck,2289.93,5.81
3120,Toronto,New York,3931,14.69,Ship,2700.32,1.02
3121,Singapore,Sydney,5766,59.97,Truck,6334.09,6.89
3122,Dubai,Sydney,5345,57.99,Cargo Van,7270.2,9.86
3123,Dubai,London,3338,12.4,Cargo Van,5083.74,5.39
3124,Sydney,Sydney,426,30.27,Air Freight,7440.91,3.71
3125,London,Dubai,1917,72.49,Ship,5680.75,9.14
3126,London,Mumbai,736,76.77,Air Freight,7168.12,4.23
3127,New York,Singapore,5305,26.5,Air Freight,7084.84,6.73
3128,Toronto,Mumbai,11599,11.26,Cargo Van,4890.45,2.47
3129,Mumbai,Mumbai,9786,78.41,Truck,3768.45,3.18
3130,Singapore,Dubai,706,86.29,Ship,7166.87,6.27
3131,Berlin,New York,10258,75.6,Air Freight,1990.73,6.82
3132,Toronto,Berlin,5153,13.85,Ship,3498.15,7.29
3133,London,Berlin,9738,33.78,Cargo Van,6577.04,4.64
3134,New York,New York,10056,9.08,Ship,3658.26,6.85
3135,Singapore,Dubai,6992,3.18,Ship,1468.13,9.54
3136,London,Berlin,3269,54.38,Ship,7265.38,4.74
3137,New York,Berlin,7189,32.45,Ship,2417.02,5.83
3138,Toronto,Mumbai,469,34.63,Truck,3839.34,5.13
3139,London,Sydney,4955,56.04,Truck,4760.31,4.19
3140,Mumbai,New York,353,80.81,Cargo Van,2647.65,1.69
3141,Toronto,Sydney,3689,71.83,Truck,3001.91,1.71
3142,Dubai,Mumbai,3937,3.3,Air Freight,5543.74,7.57
3143,Toronto,Dubai,10799,70.27,Air Freight,353.45,2.85
3144,Toronto,Berlin,2514,7.85,Truck,4598.87,9.24
3145,Mumbai,New York,3030,56.35,Air Freight,946.59,3.21
3146,Dubai,Sydney,9797,11.63,Cargo Van,1227.08,7.42
3147,Toronto,Mumbai,10807,92.16,Truck,2480.29,2.83
3148,Toronto,Berlin,519,77.77,Truck,5427.6,9.64
3149,London,Toronto,6012,9.29,Ship,728.34,7.46
3150,Berlin,Dubai,9881,71.72,Cargo Van,4968.54,2.87
3151,Mumbai,New York,4766,74.33,Truck,7144.55,3.97
3152,London,New York,8325,8.95,Truck,3051.73,9.09
3153,Toronto,New York,4913,81.87,Air Freight,3031.78,8.34
3154,Sydney,London,2040,94.95,Truck,1413.06,7.23
3155,Mumbai,Mumbai,5854,19.48,Cargo Van,4180.78,8.79
3156,Toronto,Toronto,3802,60.22,Cargo Van,4493.94,6.84
3157,London,Toronto,4151,95.16,Ship,3691.06,8.08
3158,Mumbai,Dubai,11189,51.26,Air Freight,2897.37,2.42
3159,Sydney,New York,6186,42.1,Ship,4374.08,1.29
3160,Toronto,Dubai,8691,81.82,Ship,299.04,9.46
3161,Singapore,Mumbai,11311,67.17,Cargo Van,2809.42,6.1
3162,Sydney,Mumbai,3672,29.19,Truck,2870.47,5.62
3163,London,Singapore,5248,75.36,Air Freight,6196.07,9.52
3164,London,Singapore,10297,79.54,Air Freight,2907.53,6.28
3165,Dubai,Toronto,5668,87.13,Cargo Van,1094.17,4.22
3166,Sydney,Toronto,685,41.0,Ship,725.76,8.49
3167,London,Dubai,5726,90.53,Truck,458.52,1.86
3168,Berlin,Mumbai,1917,35.02,Cargo Van,7330.47,7.73
3169,Berlin,Mumbai,2263,50.91,Cargo Van,7591.01,8.38
3170,Mumbai,Berlin,4824,13.07,Ship,380.34,2.63
3171,Singapore,Dubai,7502,29.06,Ship,5825.35,7.48
3172,Sydney,Sydney,7062,75.03,Ship,3473.98,6.76
3173,London,Berlin,8543,3.1,Cargo Van,6266.8,8.68
3174,Mumbai,Berlin,2587,79.39,Truck,4113.4,3.42
3175,Berlin,New York,9311,9.56,Ship,6502.3,7.18
3176,Mumbai,New York,11195,39.61,Cargo Van,2076.7,4.66
3177,Singapore,Berlin,1662,66.7,Ship,1440.94,5.69
3178,Singapore,Singapore,9835,35.56,Truck,4624.96,1.24
3179,New York,Sydney,2931,92.04,Air Freight,7752.93,3.18
3180,Berlin,London,1169,63.93,Air Freight,6592.4,7.92
3181,Dubai,London,4527,87.71,Cargo Van,5997.64,3.13
3182,Singapore,Toronto,11224,35.99,Air Freight,1662.55,8.71
3183,Berlin,Mumbai,1451,73.84,Cargo Van,7836.51,8.37
3184,New York,Dubai,4509,76.17,Cargo Van,6306.57,3.98
3185,Sydney,Mumbai,3224,38.99,Truck,5539.17,5.47
3186,Singapore,London,8416,50.97,Truck,7063.13,8.42
3187,Dubai,Mumbai,480,69.0,Truck,3234.37,9.7
3188,Toronto,Sydney,608,67.69,Truck,5262.27,3.81
3189,Singapore,Mumbai,1291,25.23,Cargo Van,1435.68,5.17
3190,Singapore,New York,4550,69.04,Cargo Van,1291.4,9.39
3191,New York,Singapore,9601,60.02,Truck,2500.41,2.38
3192,Berlin,Mumbai,5211,87.31,Ship,1163.84,6.63
3193,Dubai,Singapore,7417,53.76,Cargo Van,6810.35,7.77
3194,London,Singapore,7669,92.85,Air Freight,2732.68,7.86
3195,Mumbai,London,7176,55.0,Cargo Van,7502.97,1.93
3196,Berlin,Dubai,7541,79.58,Cargo Van,5320.06,2.56
3197,Sydney,Singapore,196,2.9,Ship,5659.8,4.6
3198,London,Toronto,4053,32.24,Cargo Van,6716.45,8.3
3199,Dubai,Sydney,9560,70.1,Cargo Van,670.72,6.58
3200,Dubai,New York,4316,84.02,Truck,3029.63,5.17
3201,Sydney,Toronto,4143,29.26,Truck,7718.7,9.47
3202,Toronto,Dubai,11581,43.74,Cargo Van,6615.49,7.43
3203,Singapore,Mumbai,8706,88.81,Air Freight,271.89,7.01
3204,New York,London,749,95.66,Cargo Van,3556.64,9.61
3205,Toronto,Berlin,3648,47.34,Truck,6597.8,4.04
3206,Sydney,Mumbai,2259,24.52,Air Freight,1719.14,8.54
3207,Mumbai,Sydney,7171,34.04,Ship,486.57,8.81
3208,London,Singapore,1876,12.72,Cargo Van,2363.61,8.79
3209,Mumbai,New York,6537,58.96,Ship,4512.17,2.54
3210,Toronto,London,6954,64.37,Truck,1424.3,9.47
3211,Mumbai,Berlin,7346,49.24,Cargo Van,1594.78,1.68
3212,Mumbai,Mumbai,1938,19.0,Air Freight,5564.16,1.71
3213,Toronto,Berlin,4831,8.98,Cargo Van,5727.35,7.93
3214,Toronto,Mumbai,3359,67.47,Truck,7093.46,4.29
3215,London,Mumbai,4830,21.47,Truck,744.72,5.28
3216,New York,New York,9749,88.14,Ship,1229.03,6.47
3217,Sydney,Toronto,1087,26.73,Truck,6926.88,4.25
3218,New York,Berlin,2002,3.92,Truck,2384.92,6.31
3219,London,New York,10706,75.03,Cargo Van,1386.42,4.91
3220,Mumbai,Mumbai,4145,23.01,Air Freight,7801.58,9.09
3221,Dubai,Sydney,4519,68.27,Truck,1190.25,5.96
3222,Sydney,Mumbai,5851,42.8,Ship,3699.11,9.53
3223,Sydney,Dubai,11935,28.87,Truck,3121.46,6.33
3224,Mumbai,Mumbai,8410,69.63,Ship,1986.6,9.3
3225,New York,London,11982,92.43,Air Freight,7547.49,4.24
3226,Berlin,Singapore,9528,87.54,Air Freight,6467.43,1.55
3227,Mumbai,London,10488,17.21,Truck,7997.55,6.62
3228,Mumbai,Berlin,9806,10.06,Cargo Van,1648.0,1.65
3229,Toronto,Dubai,8317,42.32,Ship,2940.78,7.2
3230,New York,Sydney,7428,58.39,Cargo Van,691.93,1.7
3231,Berlin,Dubai,8380,56.75,Truck,4083.21,5.98
3232,Dubai,New York,1525,22.41,Cargo Van,1510.17,9.85
3233,Singapore,Toronto,2243,46.65,Truck,4037.38,4.03
3234,Sydney,Mumbai,6999,94.57,Air Freight,7854.5,3.44
3235,Toronto,Berlin,3380,26.66,Truck,2585.96,2.09
3236,Dubai,Dubai,543,54.15,Truck,6946.54,4.35
3237,Dubai,Dubai,788,70.18,Cargo Van,7533.49,4.18
3238,New York,Singapore,2375,29.57,Ship,7333.91,4.65
3239,New York,Berlin,7733,52.94,Air Freight,977.68,5.71
3240,Toronto,Mumbai,9539,7.25,Truck,1356.89,7.5
3241,Mumbai,London,9832,41.85,Truck,4869.47,2.69
3242,Berlin,Berlin,9988,23.25,Ship,5708.82,8.17
3243,Dubai,Toronto,346,94.49,Truck,2503.24,3.9
3244,Singapore,Singapore,9874,24.03,Truck,4936.29,8.01
3245,New York,Mumbai,3913,80.75,Truck,4578.22,2.35
3246,New York,Singapore,6715,51.94,Cargo Van,5464.75,6.01
3247,Mumbai,Toronto,10635,5.89,Truck,1308.92,6.85
3248,Toronto,Berlin,1736,57.83,Air Freight,1244.07,6.01
3249,Toronto,Dubai,9611,83.35,Truck,4350.48,1.16
3250,Mumbai,Toronto,7080,21.83,Air Freight,3148.53,9.36
3251,Toronto,New York,4984,54.26,Truck,7068.95,4.62
3252,Berlin,Mumbai,11153,70.91,Ship,4455.77,8.87
3253,Mumbai,Dubai,10024,44.66,Air Freight,2027.84,6.01
3254,London,Singapore,1828,21.59,Air Freight,3916.72,1.9
3255,Toronto,New York,733,60.28,Ship,2990.74,7.97
3256,Dubai,Berlin,11822,41.82,Truck,5003.39,6.87
3257,Mumbai,Berlin,6958,9.06,Cargo Van,4118.77,1.64
3258,Sydney,Singapore,4763,33.7,Air Freight,2151.42,4.89
3259,Sydney,Toronto,10146,76.99,Cargo Van,6175.9,5.22
3260,Singapore,Toronto,6272,86.53,Ship,3165.49,2.07
3261,Berlin,Dubai,9360,57.7,Cargo Van,1466.58,1.94
3262,Mumbai,New York,1282,21.05,Ship,702.66,2.21
3263,Dubai,Sydney,6493,9.11,Cargo Van,7361.87,4.24
3264,London,New York,11280,23.13,Ship,3858.41,6.78
3265,Mumbai,Sydney,10682,54.33,Ship,6148.8,1.2
3266,Singapore,Mumbai,8303,46.29,Truck,5442.45,1.57
3267,New York,Mumbai,2310,56.68,Cargo Van,2072.15,1.93
3268,Berlin,London,9859,65.71,Air Freight,3854.25,5.49
3269,Toronto,Mumbai,8776,58.78,Ship,1301.36,4.39
3270,Sydney,Mumbai,4782,41.83,Air Freight,6985.92,7.29
3271,Dubai,Sydney,10268,55.0,Air Freight,6938.45,2.29
3272,Berlin,Dubai,10327,24.64,Ship,6264.69,3.09
3273,Mumbai,Sydney,7602,12.09,Air Freight,6669.23,5.06
3274,Toronto,Berlin,10154,47.93,Ship,5822.95,1.43
3275,Berlin,Dubai,11717,45.06,Truck,3588.03,5.91
3276,London,London,6273,87.08,Air Freight,3099.21,7.99
3277,New York,Singapore,157,92.13,Cargo Van,4145.92,6.72
3278,New York,Singapore,8567,25.71,Air Freight,5741.94,4.37
3279,Berlin,New York,9397,20.56,Air Freight,4819.02,5.58
3280,Mumbai,Berlin,5296,90.75,Air Freight,7631.33,8.37
3281,Singapore,Mumbai,1551,82.33,Air Freight,2744.63,1.21
3282,Berlin,Mumbai,1748,55.17,Air Freight,5098.94,2.04
3283,Singapore,Mumbai,2663,23.6,Air Freight,2086.88,9.9
3284,Toronto,Singapore,374,64.61,Cargo Van,765.75,9.12
3285,Toronto,Sydney,4729,48.24,Ship,6720.65,1.18
3286,Toronto,London,7056,23.7,Cargo Van,1335.89,3.1
3287,Toronto,Sydney,5823,84.14,Truck,1840.02,7.99
3288,Berlin,London,2346,50.17,Air Freight,5820.96,8.01
3289,Toronto,Berlin,11967,3.38,Cargo Van,6743.0,5.81
3290,Toronto,Singapore,8667,33.94,Ship,7112.82,9.46
3291,Sydney,Sydney,1300,77.18,Truck,5279.9,7.69
3292,Berlin,Singapore,7806,48.69,Truck,3716.6,3.43
3293,Sydney,London,9500,77.77,Air Freight,5187.0,2.78
3294,Dubai,Sydney,8350,10.15,Cargo Van,6069.89,7.81
3295,London,Toronto,9966,50.99,Cargo Van,3067.87,9.1
3296,Berlin,London,8043,56.63,Ship,5714.22,4.51
3297,New York,Berlin,7270,12.02,Ship,6625.06,7.63
3298,London,Toronto,10128,28.71,Cargo Van,7120.33,7.41
3299,London,Mumbai,4793,86.63,Air Freight,6419.83,5.88
3300,New York,Sydney,5665,73.06,Ship,2450.43,6.48
3301,London,Mumbai,7469,49.04,Ship,5101.48,7.01
3302,Dubai,Singapore,677,39.74,Cargo Van,5623.82,2.88
3303,Sydney,Sydney,5187,73.98,Air Freight,2776.61,6.16
3304,London,New York,10280,39.2,Truck,4980.88,1.33
3305,Berlin,Toronto,3685,28.45,Truck,7534.36,3.91
3306,Singapore,Berlin,4648,17.54,Air Freight,2010.49,9.52
3307,Berlin,Toronto,3651,80.92,Ship,5236.41,2.46
3308,Mumbai,London,6658,88.09,Ship,334.63,5.25
3309,Singapore,Dubai,727,31.2,Truck,3551.63,7.77
3310,Berlin,New York,4865,4.24,Ship,3284.21,3.81
3311,Sydney,Dubai,8320,34.88,Cargo Van,7847.22,7.76
3312,London,Mumbai,5686,34.47,Cargo Van,5483.29,2.72
3313,Sydney,Berlin,11112,56.06,Cargo Van,3093.58,9.22
3314,Singapore,Dubai,11559,12.63,Truck,4029.4,3.93
3315,Toronto,Dubai,10003,55.04,Truck,5268.62,7.62
3316,Singapore,Mumbai,9668,40.08,Air Freight,2525.97,7.69
3317,Berlin,Singapore,7684,28.39,Air Freight,2229.72,8.03
3318,Sydney,Berlin,773,2.78,Air Freight,2935.43,5.38
3319,New York,New York,2619,23.97,Cargo Van,4551.74,8.97
3320,London,Dubai,3032,64.52,Ship,6704.44,8.27
3321,Sydney,Dubai,4342,76.86,Truck,5920.46,8.08
3322,New York,Singapore,9586,75.16,Truck,4666.86,2.09
3323,Berlin,New York,353,46.41,Ship,4452.19,4.9
3324,London,London,5191,93.97,Air Freight,5396.55,1.66
3325,New York,Toronto,6383,72.99,Cargo Van,5284.14,1.22
3326,London,Berlin,4656,39.46,Cargo Van,1942.01,4.08
3327,Sydney,Sydney,3160,11.27,Ship,1826.29,7.24
3328,Berlin,Dubai,11724,76.08,Cargo Van,2655.89,9.84
3329,Sydney,Toronto,9146,80.03,Cargo Van,5632.96,6.72
3330,Sydney,Singapore,660,38.57,Ship,7639.14,3.44
3331,London,Berlin,3908,75.09,Ship,1255.91,6.69
3332,Singapore,New York,11262,30.68,Air Freight,5394.32,8.69
3333,Dubai,London,697,61.91,Truck,5433.46,6.36
3334,New York,Singapore,7567,12.86,Truck,4329.65,6.63
3335,Toronto,Singapore,8247,73.72,Cargo Van,6191.25,9.14
3336,New York,Sydney,4093,20.24,Air Freight,2077.24,2.14
3337,Mumbai,Mumbai,11715,35.57,Ship,1018.02,8.97
3338,Dubai,Sydney,1835,7.0,Air Freight,5282.44,9.16
3339,Berlin,Dubai,2086,66.17,Cargo Van,1193.16,3.84
3340,London,Berlin,9510,11.13,Air Freight,266.39,9.34
3341,London,Berlin,11255,93.37,Air Freight,2347.86,6.25
3342,Dubai,Sydney,7817,30.06,Truck,7874.87,8.24
3343,Berlin,Sydney,11955,78.05,Ship,5719.1,7.55
3344,Toronto,Sydney,6064,20.93,Truck,4762.43,2.1
3345,Dubai,Sydney,9937,24.37,Air Freight,1459.03,8.46
3346,Berlin,Toronto,2989,50.45,Ship,4553.96,3.26
3347,Mumbai,Sydney,9497,35.33,Cargo Van,5159.96,9.91
3348,Toronto,Mumbai,2683,5.54,Ship,5328.67,6.71
3349,Toronto,Singapore,8144,26.31,Truck,2695.41,6.5
3350,Dubai,Singapore,832,53.17,Air Freight,3263.85,3.89
3351,Dubai,Singapore,8005,77.65,Air Freight,7074.07,7.75
3352,Dubai,Sydney,11504,5.99,Truck,7187.08,2.16
3353,Toronto,Berlin,5141,58.93,Truck,2598.35,7.93
3354,Toronto,London,8751,74.67,Truck,2825.4,7.73
3355,Berlin,Toronto,11054,45.23,Truck,3962.18,4.01
3356,Singapore,Singapore,5519,37.29,Ship,1984.13,1.32
3357,London,Toronto,4417,87.36,Truck,6830.0,1.03
3358,Toronto,Mumbai,5910,25.75,Ship,3592.73,6.33
3359,Dubai,Toronto,5754,54.53,Truck,2669.47,9.89
3360,Toronto,Dubai,3606,38.54,Truck,3581.17,9.26
3361,Mumbai,Dubai,5291,76.15,Cargo Van,942.77,6.0
3362,Sydney,Sydney,11089,50.01,Ship,7790.74,5.62
3363,Toronto,New York,10963,30.58,Ship,1803.4,2.3
3364,Singapore,London,5736,50.95,Ship,297.06,3.52
3365,Mumbai,Berlin,3231,7.91,Cargo Van,4417.77,2.59
3366,Toronto,Berlin,11122,10.95,Ship,7145.77,2.6
3367,Sydney,Toronto,6488,47.27,Cargo Van,6617.05,7.5
3368,Mumbai,Toronto,9458,49.88,Truck,938.08,7.81
3369,New York,Toronto,11892,81.79,Truck,6111.96,2.23
3370,Berlin,Singapore,1800,83.18,Ship,1465.22,4.69
3371,Berlin,London,1544,74.44,Air Freight,5311.04,9.74
3372,London,London,7543,85.63,Truck,1205.92,3.28
3373,New York,Singapore,6543,63.09,Cargo Van,3983.79,3.79
3374,London,Dubai,1199,12.09,Truck,4804.69,6.04
3375,Singapore,Singapore,7731,49.82,Ship,1721.27,1.41
3376,New York,Toronto,8618,39.36,Ship,317.42,2.58
3377,Mumbai,Dubai,10640,25.76,Truck,359.91,1.39
3378,Mumbai,Mumbai,7679,84.41,Air Freight,4792.91,2.96
3379,London,Singapore,2274,48.7,Truck,4235.24,3.59
3380,New York,Toronto,2247,19.84,Cargo Van,4373.31,4.64
3381,Toronto,London,8595,4.2,Truck,4240.4,7.67
3382,New York,Berlin,3548,37.11,Truck,2343.49,5.11
3383,Mumbai,Singapore,5589,90.78,Air Freight,328.96,9.69
3384,Dubai,Toronto,3639,47.42,Air Freight,4194.42,4.7
3385,Singapore,Berlin,1813,26.37,Truck,5543.39,1.25
3386,Sydney,Mumbai,5022,46.46,Truck,4869.54,3.32
3387,Singapore,New York,10141,83.3,Ship,534.04,8.81
3388,Singapore,Toronto,11573,14.91,Truck,3374.63,8.63
3389,Sydney,Sydney,7100,41.19,Air Freight,424.52,6.73
3390,London,Singapore,7572,12.26,Truck,1835.76,7.64
3391,Singapore,Dubai,11247,27.22,Air Freight,997.07,9.89
3392,Berlin,Dubai,11590,36.14,Truck,3414.32,8.67
3393,Berlin,New York,5117,38.18,Cargo Van,1247.42,6.67
3394,Singapore,Berlin,5789,82.92,Ship,5531.45,4.97
3395,Berlin,Mumbai,5694,58.8,Cargo Van,6142.04,8.31
3396,Dubai,New York,9210,52.45,Truck,6110.65,8.59
3397,Dubai,Singapore,3185,89.24,Ship,778.7,7.1
3398,Sydney,Toronto,3501,86.22,Cargo Van,3992.85,7.23
3399,Berlin,New York,5004,65.15,Cargo Van,3787.92,4.75
3400,Berlin,Dubai,1883,75.98,Ship,3800.43,9.58
3401,London,Toronto,9176,22.18,Truck,1109.35,4.56
3402,Berlin,Berlin,3328,8.55,Cargo Van,6998.12,1.81
3403,Toronto,New York,10004,93.48,Truck,7977.42,5.91
3404,Dubai,Dubai,6506,78.12,Ship,2306.63,4.01
3405,New York,London,7654,13.59,Ship,2004.18,7.39
3406,London,London,4917,34.76,Cargo Van,4260.46,2.16
3407,Singapore,Berlin,2345,86.88,Air Freight,1343.49,2.15
3408,Toronto,London,8525,43.63,Air Freight,1360.89,1.12
3409,Mumbai,Berlin,3320,19.13,Air Freight,1156.63,6.0
3410,Berlin,Sydney,4665,88.95,Ship,3357.03,1.4
3411,Sydney,New York,4933,64.15,Truck,680.9,9.94
3412,Singapore,Dubai,10071,40.22,Cargo Van,3819.38,2.6
3413,Dubai,Sydney,3563,46.52,Air Freight,3248.08,1.39
3414,Berlin,Sydney,6616,30.31,Ship,308.63,5.8
3415,Berlin,London,4308,84.0,Truck,2125.52,9.78
3416,Dubai,Singapore,1073,83.62,Air Freight,847.24,7.49
3417,Toronto,Dubai,10040,30.94,Truck,3057.65,5.16
3418,New York,Dubai,5165,58.21,Ship,1557.31,5.46
3419,Berlin,New York,3755,40.32,Cargo Van,1586.24,1.34
3420,Mumbai,Toronto,2191,6.18,Air Freight,5650.94,3.56
3421,Berlin,Sydney,3524,82.25,Cargo Van,1773.01,4.1
3422,Singapore,Berlin,3567,46.34,Truck,1181.19,2.76
3423,Berlin,Toronto,7623,37.43,Ship,6880.11,9.26
3424,Sydney,Sydney,4862,42.96,Truck,3770.21,7.35
3425,London,Singapore,5926,36.82,Ship,5343.66,5.79
3426,Toronto,Toronto,5747,77.3,Truck,517.85,9.8
3427,Dubai,New York,3375,50.89,Air Freight,768.33,7.7
3428,Sydney,Sydney,7768,87.82,Ship,4338.2,8.68
3429,Mumbai,Singapore,8194,59.92,Ship,2220.88,4.93
3430,Berlin,Singapore,11549,49.05,Cargo Van,1667.93,1.15
3431,Sydney,Singapore,3750,31.16,Cargo Van,583.81,2.41
3432,Dubai,Mumbai,10365,52.84,Ship,1029.54,6.11
3433,Mumbai,Berlin,10966,37.59,Ship,1486.05,1.2
3434,Toronto,Berlin,10830,69.1,Ship,3331.75,3.95
3435,Dubai,Toronto,6342,91.97,Truck,2314.4,7.68
